1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
2,1500000,2201095.72625
16,1900000,18625948.0937
32,2500000,44497894.7314
64,2000000,86594170.623
128,1200000,134466845.893
128,1500000,150684381.654
128,2300000,193121263.95
128,2700000,215084724.931
128,3001000,264631406.297
256,1400000,287160475.257
256,1600000,301799995.984
256,1800000,322119391.977
256,2100000,359807725.283
256,2300000,378074393.851
256,2500000,392909204.102
256,2800000,431027011.668
256,2900000,460275226.966
256,3000000,474454375.821
