1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
4,1200000,3741159.86792
16,2100000,18349174.6151
32,3001000,45673903.5519
64,1200000,68209537.4607
64,2100000,89034987.5814
128,1200000,134466845.893
128,1600000,158414955.169
128,2500000,205519845.56
128,2800000,223704499.843
128,3001000,264631406.297
256,1400000,287160475.257
256,1600000,301799995.984
256,1800000,322119391.977
256,2100000,359807725.283
256,2300000,378074393.851
256,2500000,392909204.102
256,2700000,440660339.453
256,3000000,474454375.821
