1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
4,2300000,4547032.15096
16,2500000,19670563.541
32,1500000,36841960.1107
64,1800000,79665330.3946
64,2700000,103035424.609
128,1200000,134466845.893
128,1400000,149446324.442
128,2300000,193121263.95
128,3000000,228315383.544
128,3001000,264631406.297
256,1400000,287160475.257
256,1600000,301799995.984
256,1900000,335625835.836
256,2100000,359807725.283
256,2300000,378074393.851
256,2400000,399264380.229
256,2800000,431027011.668
256,3000000,474454375.821
