1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
2,2900000,2641770.65142
16,2500000,19670563.541
32,2100000,39954891.8952
64,1400000,69524504.8119
64,2500000,102876162.874
128,1200000,134466845.893
128,1500000,150684381.654
128,1900000,165792289.209
128,2400000,201424890.401
128,3001000,264631406.297
256,1400000,287160475.257
256,1600000,301799995.984
256,1900000,335625835.836
256,2100000,359807725.283
256,2300000,378074393.851
256,2400000,399264380.229
256,2800000,431027011.668
256,3000000,474454375.821
