1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
16,1400000,16925178.293
32,1400000,34216961.5741
64,1800000,79665330.3946
64,2300000,97256370.7258
128,1200000,134466845.893
128,1400000,149446324.442
128,2100000,181805704.309
128,2400000,201424890.401
128,3000000,228315383.544
128,3001000,264631406.297
256,1400000,287160475.257
256,1600000,301799995.984
256,1800000,322119391.977
256,2100000,359807725.283
256,2300000,378074393.851
256,2400000,399264380.229
256,2800000,431027011.668
256,3000000,474454375.821
