File Size,Record Size,Num Threads,Frequency,Time Estimate
16384,256,48,3.5,27.795
1024,1024,48,3.5,16.0246875
4096,1024,48,3.5,18.37875
8192,1024,48,3.5,21.5175
12288,1024,48,3.5,24.65625
16384,1024,48,3.5,27.795
4096,4096,48,3.5,18.37875
8192,4096,48,3.5,21.5175
12288,4096,48,3.5,24.65625
16384,4096,48,3.5,27.795
8192,8192,48,3.5,21.5175
16384,8192,48,3.5,27.795
12288,12288,48,3.5,24.65625
16384,16384,48,3.5,27.795
4,4,56,3.5,15.24357605
16,4,56,3.5,15.2543042
64,4,56,3.5,15.2972168
256,4,56,3.5,15.46886719
1024,4,56,3.5,16.15546875
4096,4,56,3.5,18.901875
8192,4,56,3.5,22.56375
12288,4,56,3.5,26.225625
16384,4,56,3.5,29.8875
16,16,56,3.5,15.2543042
64,16,56,3.5,15.2972168
256,16,56,3.5,15.46886719
1024,16,56,3.5,16.15546875
4096,16,56,3.5,18.901875
8192,16,56,3.5,22.56375
12288,16,56,3.5,26.225625
16384,16,56,3.5,29.8875
64,64,56,3.5,15.2972168
256,64,56,3.5,15.46886719
1024,64,56,3.5,16.15546875
4096,64,56,3.5,18.901875
8192,64,56,3.5,22.56375
12288,64,56,3.5,26.225625
16384,64,56,3.5,29.8875
256,256,56,3.5,15.46886719
1024,256,56,3.5,16.15546875
4096,256,56,3.5,18.901875
8192,256,56,3.5,22.56375
12288,256,56,3.5,26.225625
16384,256,56,3.5,29.8875
1024,1024,56,3.5,16.15546875
4096,1024,56,3.5,18.901875
8192,1024,56,3.5,22.56375
12288,1024,56,3.5,26.225625
16384,1024,56,3.5,29.8875
4096,4096,56,3.5,18.901875
8192,4096,56,3.5,22.56375
12288,4096,56,3.5,26.225625
16384,4096,56,3.5,29.8875
8192,8192,56,3.5,22.56375
16384,8192,56,3.5,29.8875
12288,12288,56,3.5,26.225625
16384,16384,56,3.5,29.8875
4,4,64,3.5,15.24408691
16,4,64,3.5,15.25634766
64,4,64,3.5,15.30539063
256,4,64,3.5,15.5015625
1024,4,64,3.5,16.28625
4096,4,64,3.5,19.425
8192,4,64,3.5,23.61
12288,4,64,3.5,27.795
16384,4,64,3.5,31.98
16,16,64,3.5,15.25634766
64,16,64,3.5,15.30539063
256,16,64,3.5,15.5015625
1024,16,64,3.5,16.28625
4096,16,64,3.5,19.425
8192,16,64,3.5,23.61
12288,16,64,3.5,27.795
16384,16,64,3.5,31.98
64,64,64,3.5,15.30539063
256,64,64,3.5,15.5015625
1024,64,64,3.5,16.28625
4096,64,64,3.5,19.425
8192,64,64,3.5,23.61
12288,64,64,3.5,27.795
16384,64,64,3.5,31.98
256,256,64,3.5,15.5015625
1024,256,64,3.5,16.28625
4096,256,64,3.5,19.425
8192,256,64,3.5,23.61
12288,256,64,3.5,27.795
16384,256,64,3.5,31.98
1024,1024,64,3.5,16.28625
4096,1024,64,3.5,19.425
8192,1024,64,3.5,23.61
12288,1024,64,3.5,27.795
16384,1024,64,3.5,31.98
4096,4096,64,3.5,19.425
8192,4096,64,3.5,23.61
12288,4096,64,3.5,27.795
16384,4096,64,3.5,31.98
8192,8192,64,3.5,23.61
16384,8192,64,3.5,31.98
12288,12288,64,3.5,27.795
16384,16384,64,3.5,31.98
