64,1,1200000,293624.292
64,1,3001000,440300.71925
64,256,1200000,74810465.1937
64,256,3001000,180097958.832
1024,1,1200000,1268529.39767
1024,1,3001000,1582802.15725
1024,256,1200000,343393439.751
1024,256,3001000,634167243.269
64,2,1200000,588404.863
64,64,1800000,29709277.8947
64,256,2900000,160679395.01
256,64,1600000,69974295.2866
256,128,2500000,199428498.047
256,256,1200000,229144832.304
256,256,2300000,352514071.872
256,256,2800000,410173209.391
256,256,2900000,445694772.506
256,256,3001000,523785506.374
1024,64,1800000,100933933.178
1024,128,2900000,274762040.061
1024,128,3001000,314774695.782
1024,256,2900000,569860807.258
