Policy,Max Steps,Adaptive,Min Changes,Max Changes,Avg Changes,L2
Fixed Step,1000,0.1,1,1,1.0,0.01869429575659242
Fixed Step,1000,0.1,1,1,1.0,0.4983676786849713
Fixed Step,1000,0.1,1,4,1.5555555555555556,148.74825724433768
Fixed Step,1000,0.1,1,1,1.0,51.51276921534757
Fixed Step,1000,0.1,1,1,1.0,0.9835520926231305
