Policy,Max Steps,Adaptive,Min Changes,Max Changes,Avg Changes,L2
Fixed Step,1000,100.0,1,1,1.0,0.01869429575659242
Fixed Step,1000,100.0,1,1,1.0,0.4983676786849713
Fixed Step,1000,100.0,1,5,1.7777777777777777,148.7483185357681
Fixed Step,1000,100.0,1,1,1.0,51.51276921534757
Fixed Step,1000,100.0,1,1,1.0,0.9835520926231305
