1,1200000,289414887476
1,3001000,717629635168
256,1200000,1.04245262373e+16
256,3001000,3.12552756923e+16
1,1400000,325682142286
1,1800000,529440954018
1,2000000,465093437443
1,2100000,434089446501
1,2800000,625585560962
1,2900000,585635529460
1,3000000,660480433975
2,1200000,1.28234911252e+12
2,1500000,1.55934211273e+12
2,1600000,1.63428705601e+12
2,1800000,1.77311008422e+12
2,1900000,2.24913965367e+12
2,2000000,1.82585447662e+12
2,2400000,2.41619795686e+12
2,2700000,2.50492205921e+12
2,2800000,2.6042643114e+12
2,2900000,2.93311237221e+12
2,3000000,3.23232949313e+12
4,1200000,3.36570083667e+12
4,1400000,4.3778494687e+12
4,1500000,4.74974497659e+12
4,1600000,5.43848611086e+12
4,1800000,5.5181858217e+12
4,2000000,6.48321170981e+12
4,2100000,6.21306048291e+12
4,2300000,7.37919893429e+12
4,2400000,7.05668505696e+12
4,2500000,7.42923216246e+12
4,2700000,7.74607195634e+12
4,2800000,8.26427065651e+12
4,2900000,8.17847145255e+12
4,3000000,7.69091588427e+12
4,3001000,8.57822675194e+12
8,1200000,1.08374873711e+13
8,1400000,1.35602966771e+13
8,1500000,1.3293142661e+13
8,1600000,1.52173176826e+13
8,1800000,1.5001072881e+13
8,1900000,1.59682304658e+13
8,2000000,1.74012319234e+13
8,2100000,1.74540098527e+13
8,2300000,2.06933084331e+13
8,2400000,1.76089045224e+13
8,2500000,1.94136002009e+13
8,2700000,2.1900294663e+13
8,2800000,2.19753684422e+13
8,2900000,2.2471574886e+13
8,3000000,2.37253646597e+13
8,3001000,2.39374329259e+13
16,1200000,4.09843398962e+13
16,1400000,4.54925807811e+13
16,1500000,4.78619859369e+13
16,1600000,5.01730778257e+13
16,1800000,5.42782763991e+13
16,1900000,5.87249907399e+13
16,2000000,5.72058206585e+13
16,2100000,6.13774320233e+13
16,2300000,6.46267458393e+13
16,2400000,7.15401343832e+13
16,2500000,6.53718423644e+13
16,2700000,7.72775917273e+13
16,2800000,7.36206572036e+13
16,2900000,7.49408616967e+13
16,3000000,7.3708705255e+13
16,3001000,7.50672777201e+13
32,1200000,1.46852357388e+14
32,1400000,1.6992429649e+14
32,1500000,1.74306608554e+14
32,1600000,1.84313716102e+14
32,1800000,2.07914611239e+14
32,1900000,2.12381595408e+14
32,2100000,2.1943533499e+14
32,2300000,2.32758814294e+14
32,2400000,2.42338745722e+14
32,2500000,2.49420766998e+14
32,2700000,2.87451135757e+14
32,2800000,2.66876400993e+14
32,2900000,2.67086743103e+14
32,3000000,3.17917311839e+14
32,3001000,2.92159534305e+14
64,1200000,6.42052703652e+14
64,1400000,6.58164017811e+14
64,1500000,7.38043153051e+14
64,1600000,7.50811884921e+14
64,1800000,8.69382765465e+14
64,1900000,8.91409355886e+14
64,2000000,9.37089973064e+14
64,2100000,1.055955338e+15
64,2300000,1.18792892301e+15
64,2400000,1.28003114189e+15
64,2500000,1.29358771835e+15
64,2700000,1.40014563303e+15
64,2800000,1.28637544955e+15
64,2900000,1.42686808335e+15
64,3000000,1.38613324169e+15
64,3001000,1.34119812789e+15
128,1200000,2.45158027471e+15
128,1400000,2.70985039096e+15
128,1500000,2.76563200356e+15
128,1600000,3.07638086963e+15
128,1800000,3.36490280337e+15
128,1900000,3.62212621659e+15
128,2000000,3.79903668213e+15
128,2100000,4.01243287606e+15
128,2300000,4.62688178373e+15
128,2400000,4.71937527463e+15
128,2500000,5.09762284219e+15
128,2700000,5.34467899521e+15
128,2800000,6.14391181271e+15
128,2900000,6.09461829006e+15
128,3000000,6.16401436783e+15
128,3001000,7.1836089138e+15
256,1400000,1.13478399549e+16
256,1500000,1.08395290193e+16
256,1600000,1.22091337552e+16
256,1800000,1.45732000501e+16
256,1900000,1.43132195018e+16
256,2000000,1.50776073976e+16
256,2100000,1.60945944337e+16
256,2300000,2.03042458273e+16
256,2400000,1.81909780417e+16
256,2500000,1.96351475755e+16
256,2700000,2.32480734976e+16
256,2800000,2.46535230014e+16
256,2900000,2.50070745147e+16
256,3000000,2.71376049148e+16
