Test Name,N,Trial,Equispaced,PMQSI fit,PCHIP fit,PMQSI eval,PCHIP eval
large_tangent,8,0,True,0.00018310546875,0.00041484832763671875,1.0204315185546876e-06,7.700920104980469e-07
large_tangent,8,0,False,0.00012612342834472656,0.0006089210510253906,8.797645568847656e-07,8.296966552734375e-07
large_tangent,8,1,True,0.00013589859008789062,0.00035190582275390625,8.678436279296875e-07,4.4107437133789065e-07
large_tangent,8,1,False,9.512901306152344e-05,0.0003101825714111328,7.033348083496094e-07,3.218650817871094e-07
large_tangent,8,2,True,8.702278137207031e-05,0.00031185150146484375,7.104873657226562e-07,3.5047531127929687e-07
large_tangent,8,2,False,9.393692016601562e-05,0.00030803680419921875,6.604194641113281e-07,3.218650817871094e-07
large_tangent,8,3,True,8.893013000488281e-05,0.0003039836883544922,6.604194641113281e-07,3.3140182495117185e-07
large_tangent,8,3,False,8.702278137207031e-05,0.00030422210693359375,6.604194641113281e-07,3.1948089599609377e-07
large_tangent,8,4,True,8.916854858398438e-05,0.00031185150146484375,6.604194641113281e-07,3.814697265625e-07
large_tangent,8,4,False,0.00011992454528808594,0.00046896934509277344,6.985664367675782e-07,4.124641418457031e-07
large_tangent,8,5,True,0.00011324882507324219,0.00047206878662109375,7.319450378417968e-07,4.0769577026367187e-07
large_tangent,8,5,False,0.0001239776611328125,0.0003998279571533203,8.511543273925781e-07,4.601478576660156e-07
large_tangent,8,6,True,0.00010514259338378906,0.0005619525909423828,6.914138793945312e-07,7.295608520507813e-07
large_tangent,8,6,False,0.00014400482177734375,0.0004508495330810547,1.0633468627929687e-06,5.078315734863281e-07
large_tangent,8,7,True,0.00012993812561035156,0.0006549358367919922,1.0704994201660157e-06,4.7206878662109375e-07
large_tangent,8,7,False,0.00011372566223144531,0.0003807544708251953,8.20159912109375e-07,3.910064697265625e-07
large_tangent,8,8,True,0.00010395050048828125,0.0003650188446044922,7.677078247070313e-07,3.790855407714844e-07
large_tangent,8,8,False,0.00010609626770019531,0.00035500526428222656,7.700920104980469e-07,3.790855407714844e-07
large_tangent,8,9,True,0.00010395050048828125,0.0003528594970703125,7.605552673339844e-07,3.814697265625e-07
large_tangent,8,9,False,0.000102996826171875,0.0003159046173095703,8.726119995117188e-07,3.361701965332031e-07
large_tangent,8,10,True,8.797645568847656e-05,0.0003070831298828125,6.508827209472656e-07,3.1948089599609377e-07
large_tangent,8,10,False,9.179115295410156e-05,0.00045013427734375,9.322166442871094e-07,4.6253204345703124e-07
large_tangent,8,11,True,0.00010895729064941406,0.0003631114959716797,7.295608520507813e-07,4.00543212890625e-07
large_tangent,8,11,False,9.012222290039062e-05,0.00034999847412109375,7.009506225585937e-07,3.4093856811523436e-07
large_tangent,8,12,True,9.322166442871094e-05,0.0011692047119140625,6.699562072753906e-07,1.659393310546875e-06
large_tangent,8,12,False,0.00030112266540527344,0.0005850791931152344,1.6093254089355469e-06,4.506111145019531e-07
large_tangent,8,13,True,0.0001380443572998047,0.0003859996795654297,8.296966552734375e-07,8.392333984375e-07
large_tangent,8,13,False,0.00011706352233886719,0.00039124488830566406,8.893013000488281e-07,4.3153762817382814e-07
large_tangent,8,14,True,0.000102996826171875,0.0003590583801269531,7.700920104980469e-07,3.695487976074219e-07
large_tangent,8,14,False,0.00010395050048828125,0.00035309791564941406,7.82012939453125e-07,3.814697265625e-07
large_tangent,8,15,True,0.000102996826171875,0.0003409385681152344,7.700920104980469e-07,3.1948089599609377e-07
large_tangent,8,15,False,8.7738037109375e-05,0.000308990478515625,6.794929504394531e-07,3.3140182495117185e-07
large_tangent,8,16,True,9.107589721679688e-05,0.00030493736267089844,6.604194641113281e-07,3.1948089599609377e-07
large_tangent,8,16,False,8.988380432128906e-05,0.0003039836883544922,6.699562072753906e-07,3.0994415283203126e-07
large_tangent,8,17,True,8.988380432128906e-05,0.00030422210693359375,6.985664367675782e-07,3.910064697265625e-07
large_tangent,8,17,False,8.797645568847656e-05,0.00030732154846191406,6.580352783203124e-07,3.1948089599609377e-07
large_tangent,8,18,True,8.702278137207031e-05,0.00034880638122558594,6.604194641113281e-07,6.866455078125e-07
large_tangent,8,18,False,0.00014090538024902344,0.0004889965057373047,1.0228157043457031e-06,4.696846008300781e-07
large_tangent,8,19,True,0.00012803077697753906,0.0006279945373535156,9.703636169433594e-07,4.38690185546875e-07
large_tangent,8,19,False,0.00019097328186035156,0.0004010200500488281,8.487701416015625e-07,4.3153762817382814e-07
large_tangent,8,20,True,0.00011014938354492188,0.0003612041473388672,7.891654968261719e-07,3.814697265625e-07
large_tangent,8,20,False,0.00010180473327636719,0.0003559589385986328,7.700920104980469e-07,3.695487976074219e-07
large_tangent,8,21,True,0.00010418891906738281,0.00035190582275390625,7.605552673339844e-07,3.6716461181640626e-07
large_tangent,8,21,False,0.00010395050048828125,0.000324249267578125,7.605552673339844e-07,3.4093856811523436e-07
