Test Name,N,Trial,Equispaced,PMQSI fit,PCHIP fit,PMQSI eval,PCHIP eval
large_tangent,8,0,True,0.0002739429473876953,0.0006530284881591797,1.0824203491210938e-06,1.0704994201660157e-06
large_tangent,8,0,False,0.00011682510375976562,0.0003731250762939453,6.723403930664062e-07,4.291534423828125e-07
large_tangent,8,1,True,0.00010704994201660156,0.0003228187561035156,6.4849853515625e-07,3.4093856811523436e-07
large_tangent,8,1,False,0.00018787384033203125,0.00030803680419921875,6.4849853515625e-07,3.1948089599609377e-07
large_tangent,8,2,True,9.799003601074219e-05,0.00030517578125,6.341934204101563e-07,3.218650817871094e-07
large_tangent,8,2,False,0.00010323524475097656,0.00031304359436035156,6.389617919921875e-07,3.1948089599609377e-07
large_tangent,8,3,True,0.00010132789611816406,0.00031113624572753906,6.29425048828125e-07,3.3140182495117185e-07
large_tangent,8,3,False,0.00010013580322265625,0.00030493736267089844,6.29425048828125e-07,3.1948089599609377e-07
large_tangent,8,4,True,0.00012421607971191406,0.00032806396484375,6.604194641113281e-07,3.4809112548828124e-07
large_tangent,8,4,False,0.0001010894775390625,0.0003070831298828125,6.413459777832031e-07,3.719329833984375e-07
large_tangent,8,5,True,9.989738464355469e-05,0.00031685829162597656,6.389617919921875e-07,3.218650817871094e-07
large_tangent,8,5,False,0.00010013580322265625,0.000308990478515625,6.29425048828125e-07,3.1948089599609377e-07
large_tangent,8,6,True,0.0001888275146484375,0.0007050037384033203,1.621246337890625e-06,4.911422729492188e-07
large_tangent,8,6,False,0.00013184547424316406,0.0003821849822998047,8.916854858398438e-07,5.698204040527344e-07
large_tangent,8,7,True,0.0001220703125,0.00037026405334472656,7.510185241699219e-07,4.00543212890625e-07
large_tangent,8,7,False,0.00011682510375976562,0.0003561973571777344,7.390975952148438e-07,3.790855407714844e-07
large_tangent,8,8,True,0.00011491775512695312,0.00035691261291503906,7.295608520507813e-07,3.695487976074219e-07
large_tangent,8,8,False,0.00011706352233886719,0.00031113624572753906,6.890296936035157e-07,3.1948089599609377e-07
large_tangent,8,9,True,9.799003601074219e-05,0.00030517578125,6.29425048828125e-07,3.1948089599609377e-07
large_tangent,8,9,False,9.918212890625e-05,0.0003161430358886719,1.2421607971191406e-06,3.3855438232421873e-07
large_tangent,8,10,True,0.00010013580322265625,0.00030803680419921875,6.389617919921875e-07,3.1948089599609377e-07
large_tangent,8,10,False,0.00010204315185546875,0.00030803680419921875,6.389617919921875e-07,3.4093856811523436e-07
large_tangent,8,11,True,9.894371032714844e-05,0.0003509521484375,6.29425048828125e-07,3.218650817871094e-07
large_tangent,8,11,False,0.00010013580322265625,0.00030303001403808594,6.389617919921875e-07,3.218650817871094e-07
large_tangent,8,12,True,9.918212890625e-05,0.0005128383636474609,1.1277198791503907e-06,5.7220458984375e-07
large_tangent,8,12,False,0.0001652240753173828,0.0005059242248535156,1.6617774963378906e-06,4.57763671875e-07
large_tangent,8,13,True,0.00021195411682128906,0.0009808540344238281,1.3089179992675782e-06,4.816055297851563e-07
large_tangent,8,13,False,0.0001289844512939453,0.0004248619079589844,8.296966552734375e-07,5.507469177246094e-07
large_tangent,8,14,True,0.0001251697540283203,0.0003552436828613281,7.486343383789063e-07,4.0769577026367187e-07
large_tangent,8,14,False,0.00011587142944335938,0.00030803680419921875,6.389617919921875e-07,3.1948089599609377e-07
large_tangent,8,15,True,0.00010180473327636719,0.00031113624572753906,6.508827209472656e-07,3.218650817871094e-07
large_tangent,8,15,False,0.00010085105895996094,0.0003027915954589844,6.413459777832031e-07,3.3140182495117185e-07
large_tangent,8,16,True,9.918212890625e-05,0.0004520416259765625,6.914138793945312e-07,3.1948089599609377e-07
large_tangent,8,16,False,0.00010013580322265625,0.000347137451171875,6.29425048828125e-07,3.218650817871094e-07
large_tangent,8,17,True,0.00016498565673828125,0.0015761852264404297,1.2683868408203126e-06,9.98973846435547e-07
large_tangent,8,17,False,0.00021195411682128906,0.0006270408630371094,1.2898445129394532e-06,3.6716461181640626e-07
large_tangent,8,18,True,0.00010323524475097656,0.0005159378051757812,1.0704994201660157e-06,5.698204040527344e-07
large_tangent,8,18,False,0.00015783309936523438,0.0004589557647705078,9.083747863769531e-07,4.291534423828125e-07
large_tangent,8,19,True,0.00013303756713867188,0.0006301403045654297,7.510185241699219e-07,4.57763671875e-07
large_tangent,8,19,False,0.00015115737915039062,0.0003752708435058594,7.486343383789063e-07,4.1961669921875e-07
large_tangent,8,20,True,0.00011372566223144531,0.0003559589385986328,7.390975952148438e-07,3.719329833984375e-07
large_tangent,8,20,False,0.00011324882507324219,0.0004661083221435547,9.870529174804687e-07,3.910064697265625e-07
