Num nodes,Trial Number,Seed,Method,L2,Percentile 000,Percentile 025,Percentile 050,Percentile 075,Percentile 100
16,71,0,Quadratic Fill,0.25821506627618496,0.06418438235411827,0.06726841854926616,0.07105037749746249,0.07547715197398844,0.07838168970193882
16,71,0,Quadratic Regres,0.25672645878402667,0.06418438235411827,0.07057341230099681,0.07508977433062874,0.07779272394398815,0.07838168970193882
16,71,0,Quintic Interp,0.2562886288184911,0.06418438235411827,0.06565479100825569,0.07128303602802855,0.0769112810478014,0.07838168970193882
16,72,0,Quadratic Fill,0.3281192975814365,0.029722184121927397,0.06569691749908384,0.09965833271843447,0.1315231956745925,0.16120827226217105
16,72,0,Quadratic Regres,0.32633124960070164,0.029722184121927397,0.05897308877192382,0.09426369009129316,0.130275292302048,0.16120827226217105
16,72,0,Quintic Interp,0.329819158106211,0.029722184121927397,0.04886914968197469,0.08248162794816002,0.11816243583925667,0.16120827226217105
16,73,0,Quadratic Fill,0.2105169618828442,0.036619174163297075,0.03698444771588966,0.037427815105499404,0.03804329565348746,0.0388006149131479
16,73,0,Quadratic Regres,0.2094934497603891,0.036619174163297075,0.036845104987958774,0.03770989453822249,0.0385746840884862,0.0388006149131479
16,73,0,Quintic Interp,0.2104147080751663,0.036619174163297075,0.037429744310501445,0.03805480391397836,0.038508246780309424,0.0388006149131479
16,74,0,Quadratic Fill,0.4160995748957379,0.056311004679027166,0.09271015564763498,0.12513777941702847,0.1533880760352425,0.1772552455503119
16,74,0,Quadratic Regres,0.4065312107128859,0.056311004679027166,0.07141161116372335,0.1105687100699559,0.15330546563140704,0.1772552455503119
16,74,0,Quintic Interp,0.42428670025301113,0.056311004679027166,0.09456686796095343,0.12711041560340838,0.15449682281262128,0.1772552455503119
16,75,0,Quadratic Fill,0.15812405952463948,0.014273543491684637,0.025591154081846916,0.038958374240594826,0.04874214641362885,0.05101303307194649
16,75,0,Quadratic Regres,0.15847315505679832,0.014273543491684637,0.022033895782685366,0.03599236142090875,0.048024782350839956,0.05101303307194649
16,75,0,Quintic Interp,0.15876779000521274,0.014273543491684637,0.02157313614496726,0.034310361075375086,0.045876089069605164,0.05101303307194649
16,76,0,Quadratic Fill,0.3543341066368283,0.057182787986143735,0.10127960392339384,0.1384525041801142,0.1680983416779274,0.18961396933845598
16,76,0,Quadratic Regres,0.3490913897145732,0.057182787986143735,0.09537377204392275,0.14389756461652864,0.1808683657366983,0.18961396933845598
16,76,0,Quintic Interp,0.3528453410997007,0.057182787986143735,0.09184678141368245,0.1482257651467329,0.18288466336934953,0.18961396933845598
16,77,0,Quadratic Fill,0.27381288267674714,0.1407649163672936,0.14471061937692598,0.1586014001559123,0.17214715643018266,0.17564911571237385
16,77,0,Quadratic Regres,0.27248859508909173,0.1407649163672936,0.15361663636350842,0.1591886488569339,0.16418531383173682,0.17564911571237385
16,77,0,Quintic Interp,0.2740611771864047,0.1407649163672936,0.14079908517354847,0.14185615991887898,0.14904593488412382,0.17564911571237385
16,78,0,Quadratic Fill,0.28997697277784784,0.08797915446473725,0.09258303724260118,0.10243854438690213,0.11671889520592854,0.13459730900796885
16,78,0,Quadratic Regres,0.29230837713149593,0.08797915446473725,0.107762197018472,0.11391990004401148,0.11840637615943382,0.13459730900796885
16,78,0,Quintic Interp,0.2903393887676506,0.08797915446473725,0.1214252521777022,0.12761498900480117,0.12845588166063132,0.13459730900796885
16,79,0,Quadratic Fill,0.2572976638263623,0.015228865370231603,0.015855302858741004,0.01825310136528635,0.020650899871831697,0.021277337360341098
16,79,0,Quadratic Regres,0.2618007713751466,0.015228865370231603,0.018142186918472646,0.01833873364069516,0.018521048879549546,0.021277337360341098
16,79,0,Quintic Interp,0.25899835937096105,0.015228865370231603,0.01936317073500833,0.02089907643400621,0.02125366770405031,0.021277337360341098
16,80,0,Quadratic Fill,0.41117176149270457,0.06837524051873833,0.09303556044282277,0.11508276099447236,0.13621879516952193,0.15579670440750393
16,80,0,Quadratic Regres,0.4087235362963531,0.06837524051873833,0.08045063959322428,0.10696208337210661,0.13681830396927847,0.15579670440750393
16,80,0,Quintic Interp,0.4107151667853745,0.06837524051873833,0.09918426919723901,0.12341899414436769,0.14200130292979438,0.15579670440750393
16,81,0,Quadratic Fill,0.4408613431397034,0.07122246114189124,0.09447948907375536,0.11891991870270088,0.14570980721024654,0.17601521177791102
16,81,0,Quadratic Regres,0.4389011493267489,0.07122246114189124,0.09415025439044392,0.1222089869524368,0.15111939482311346,0.17601521177791102
16,81,0,Quintic Interp,0.44395922157882983,0.07122246114189124,0.08717250458996398,0.11310251203803684,0.13937197102351154,0.17601521177791102
16,82,0,Quadratic Fill,0.12798293998280494,0.07144887799209143,0.07644850958231983,0.08729599775089827,0.0957838552934708,0.0977487131935516
16,82,0,Quadratic Regres,0.12899725821159558,0.07144887799209143,0.08231983244349651,0.0861433092858025,0.08902859158015008,0.0977487131935516
16,82,0,Quintic Interp,0.12228295183284002,0.07144887799209143,0.07316182018361356,0.07587048831758719,0.081133477051955,0.0977487131935516
16,83,0,Quadratic Fill,0.36496299907825475,0.12066494538423844,0.12222895427433927,0.1282154704865649,0.13420198669879052,0.13576599558889135
16,83,0,Quadratic Regres,0.3590019586198541,0.12066494538423844,0.12830019739848036,0.1286822738994603,0.12899917174486975,0.13576599558889135
16,83,0,Quintic Interp,0.36489187853193455,0.12066494538423844,0.12067973674733048,0.12113733471715626,0.12424972240982753,0.13576599558889135
16,84,0,Quadratic Fill,0.23809781516942446,0.008906159891957532,0.019455112605247748,0.032295152863993926,0.04629917869610813,0.05560046476925895
16,84,0,Quadratic Regres,0.24220671188778553,0.008906159891957532,0.026369102695658744,0.03443923420584987,0.04119354204277818,0.05560046476925895
16,84,0,Quintic Interp,0.24129465507783243,0.008906159891957532,0.04082306642213935,0.05268028409448129,0.055417734627003154,0.05560046476925895
16,85,0,Quadratic Fill,0.23649418861839608,0.0014690061423702216,0.0054357391334621235,0.009240212680612092,0.012884370147888456,0.016370154899359557
16,85,0,Quadratic Regres,0.2366769394640541,0.0014690061423702216,0.0047046285444032505,0.00872917498832511,0.012862907837951517,0.016370154899359557
16,85,0,Quintic Interp,0.2384378104871448,0.0014690061423702216,0.005382839727584752,0.00918022207103171,0.012846967170292113,0.016370154899359557
16,86,0,Quadratic Fill,0.3892397030279586,0.026338559140857365,0.047812269612408365,0.07442786640316187,0.0943036543741996,0.09895565125791772
16,86,0,Quadratic Regres,0.3867373305240252,0.026338559140857365,0.03488081441637196,0.061763321172264365,0.08917345708671763,0.09895565125791772
16,86,0,Quintic Interp,0.3938372374128842,0.026338559140857365,0.04801447940811263,0.07341630078756967,0.09270108669272795,0.09895565125791772
16,87,0,Quadratic Fill,0.23553873285704813,0.0246909002536293,0.07184291400617918,0.13000048931924715,0.1733438738879425,0.1834801085039569
16,87,0,Quadratic Regres,0.23321994638593055,0.0246909002536293,0.044044673142300525,0.10654672183704131,0.1676345257077507,0.1834801085039569
16,87,0,Quintic Interp,0.23485613353419504,0.0246909002536293,0.07361531427395786,0.1313950566544539,0.17367006336003576,0.1834801085039569
16,88,0,Quadratic Fill,0.30455167397280175,0.04517657994964286,0.04518214657036356,0.04535436020102992,0.04652568441997315,0.050859749137671106
16,88,0,Quadratic Regres,0.31018359413210655,0.04517657994964286,0.04779652138105292,0.0480313728651459,0.04826351423075194,0.050859749137671106
16,88,0,Quintic Interp,0.30459194343710394,0.04517657994964286,0.04518214657036356,0.04535436020102992,0.04652568441997315,0.050859749137671106
