quadratic_fill_L2,quadratic_fill_percentile_000,quadratic_fill_percentile_025,quadratic_fill_percentile_050,quadratic_fill_percentile_075,quadratic_fill_percentile_100,quadratic_regres_L2,quadratic_regres_percentile_000,quadratic_regres_percentile_025,quadratic_regres_percentile_050,quadratic_regres_percentile_075,quadratic_regres_percentile_100,quintic_interp_L2,quintic_interp_percentile_000,quintic_interp_percentile_025,quintic_interp_percentile_050,quintic_interp_percentile_075,quintic_interp_percentile_100
4.000000000000000000e+00,0.000000000000000000e+00,8.758587049555727200e-02,4.236547993389047084e-01,4.271222206929705112e-01,4.305999057012684927e-01,4.340881405093315326e-01,4.375872112626925103e-01,8.434377252999371299e-02,4.236547993389047084e-01,4.270339520991078275e-01,4.305923078644563473e-01,4.341679530242735785e-01,4.375872112626925103e-01,8.994316638228115612e-02,4.236547993389047084e-01,4.271070551412020078e-01,4.305802215621838958e-01,4.340737798524731406e-01,4.375872112626925103e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.273962830274438518e-01,7.103605819788694209e-02,7.105182140476212771e-02,7.153948514603747366e-02,7.485636748947378794e-02,8.712929970154070780e-02,1.319638285988329607e-01,7.103605819788694209e-02,7.834463550438365564e-02,7.888348933679775743e-02,7.931784620227320948e-02,8.712929970154070780e-02,1.285813383412744704e-01,7.103605819788694209e-02,7.105182140476212771e-02,7.153948514603747366e-02,7.485636748947378794e-02,8.712929970154070780e-02
4.000000000000000000e+00,2.000000000000000000e+00,3.639962327885492566e-01,4.614793622529318462e-01,4.937551790537157981e-01,6.182750027777299540e-01,7.451825084119356735e-01,7.805291762864554617e-01,3.662890076128852979e-01,4.614793622529318462e-01,4.945232061426568237e-01,6.210042692696936539e-01,7.474853323967305396e-01,7.805291762864554617e-01,4.568545551240304481e-01,4.614793622529318462e-01,6.795591285057530628e-01,7.605763554086142353e-01,7.792806296369609864e-01,7.805291762864554617e-01
4.000000000000000000e+00,3.000000000000000000e+00,2.430948109946010349e-01,2.645556121046269693e-01,3.075996326430969763e-01,3.586364465940998780e-01,3.988637892850526168e-01,4.146619399905235870e-01,2.530709320310156607e-01,2.645556121046269693e-01,2.897292429412108294e-01,3.436100967402406781e-01,3.952476185344618864e-01,4.146619399905235870e-01,2.260780573181750408e-01,2.645556121046269693e-01,3.087989583559080375e-01,3.610749556430097318e-01,4.011353456832060793e-01,4.146619399905235870e-01
4.000000000000000000e+00,4.000000000000000000e+00,2.412672406424027916e-01,6.120957227224214092e-01,6.125968205722032156e-01,6.145148597985892192e-01,6.164328990249752227e-01,6.169339968747569181e-01,2.427646674554392314e-01,6.120957227224214092e-01,6.125968205722032156e-01,6.145148597985892192e-01,6.164328990249752227e-01,6.169339968747569181e-01,2.416478326887278039e-01,6.120957227224214092e-01,6.154028228986262450e-01,6.166314196179361051e-01,6.169150631198492274e-01,6.169339968747569181e-01
4.000000000000000000e+00,5.000000000000000000e+00,1.409573494321955389e-01,1.289262976548533057e-01,1.290060834414060165e-01,1.314744032115527650e-01,1.482628694652528556e-01,2.103825610738409013e-01,1.418084924822593240e-01,1.289262976548533057e-01,1.494188531554718202e-01,1.504719498095899999e-01,1.553972873149105927e-01,2.103825610738409013e-01,1.409573494321955389e-01,1.289262976548533057e-01,1.290060834414060165e-01,1.314744032115527650e-01,1.482628694652528556e-01,2.103825610738409013e-01
4.000000000000000000e+00,6.000000000000000000e+00,4.802369491768399695e-02,1.020448107480280697e-01,1.181323166310391526e-01,1.323964750644068267e-01,1.470817444032713472e-01,1.613095178849962563e-01,5.143960728658590609e-02,1.020448107480280697e-01,1.246953084836907033e-01,1.456432542144035502e-01,1.585757810076111607e-01,1.613095178849962563e-01,3.982229014038549120e-02,1.020448107480280697e-01,1.247603727166241433e-01,1.413699838642638040e-01,1.531331852380276581e-01,1.613095178849962563e-01
4.000000000000000000e+00,7.000000000000000000e+00,3.147244900161232095e-02,1.103751411643051350e-01,1.185560805853361072e-01,1.287570547597995385e-01,1.363937239883669661e-01,1.381829513486138028e-01,3.672072521389904004e-02,1.103751411643051350e-01,1.158100212345828106e-01,1.264408241627337226e-01,1.358299709896568785e-01,1.381829513486138028e-01,2.500053011595855523e-02,1.103751411643051350e-01,1.185580087935206861e-01,1.283168397288454443e-01,1.357745642138412645e-01,1.381829513486138028e-01
4.000000000000000000e+00,8.000000000000000000e+00,4.993828316463145844e-01,9.609840789396306704e-02,2.000699558956730295e-01,2.969442647470531549e-01,3.865338436103228359e-01,4.686512016477015763e-01,4.716021653102709377e-01,9.609840789396306704e-02,1.712370153150424845e-01,2.802669756149085423e-01,3.909171185445844965e-01,4.686512016477015763e-01,4.950058934413344436e-01,9.609840789396306704e-02,2.020256978368789869e-01,2.991767459193079848e-01,3.879268234274991234e-01,4.686512016477015763e-01
4.000000000000000000e+00,9.000000000000000000e+00,3.422574590910429371e-02,1.187277189542440547e-01,1.187291576739941540e-01,1.187736671105280029e-01,1.190764014572918139e-01,1.201965612131689065e-01,3.379195514389119609e-02,1.187277189542440547e-01,1.188798462778395126e-01,1.194621400837064806e-01,1.200444338895734486e-01,1.201965612131689065e-01,3.422574590910429371e-02,1.187277189542440547e-01,1.187291576739941540e-01,1.187736671105280029e-01,1.190764014572918139e-01,1.201965612131689065e-01
