Num nodes,Num trials,Quadratic Fill L2,Quadratic Fill Percentile 000,Quadratic Fill Percentile 025,Quadratic Fill Percentile 050,Quadratic Fill Percentile 075,Quadratic Fill Percentile 100,Quadratic Regres L2,Quadratic Regres Percentile 000,Quadratic Regres Percentile 025,Quadratic Regres Percentile 050,Quadratic Regres Percentile 075,Quadratic Regres Percentile 100,Quintic Interp L2,Quintic Interp Percentile 000,Quintic Interp Percentile 025,Quintic Interp Percentile 050,Quintic Interp Percentile 075,Quintic Interp Percentile 100
4,0,0.059829681497511625,0.2046486340378425,0.20477174269597376,0.20858033502639853,0.23448476790692274,0.3303348210038741,0.0650533556002809,0.2046486340378425,0.2206611894022762,0.25670582795717173,0.2713073864449486,0.3303348210038741,0.059829681497511625,0.2046486340378425,0.20477174269597376,0.20858033502639853,0.23448476790692274,0.3303348210038741
4,1,0.06599313701912422,0.13457994534493356,0.14710411568667023,0.1595968038257502,0.17204604279991725,0.18443986564691528,0.0683530638559482,0.13457994534493356,0.14746359946458099,0.15960563608231698,0.17168676498823332,0.18443986564691528,0.06614963014581408,0.13457994534493356,0.14784190704233363,0.1605410406360984,0.17272460665977613,0.18443986564691528
4,2,0.014246259031075903,0.06528650438687811,0.06852247382846244,0.08090871002374533,0.09329494621902824,0.09653091566061256,0.03410870109893648,0.06528650438687811,0.06852247382846244,0.08090871002374533,0.09329494621902824,0.09653091566061256,0.015560843766461292,0.06528650438687811,0.08664296224260054,0.09457694448069856,0.09640864602341054,0.09653091566061256
4,3,0.07240204792754773,0.20174322626496533,0.20613509370433972,0.21068848824082886,0.21540999699078484,0.2203062070705597,0.07392248695051,0.20174322626496533,0.20631403570955553,0.2109570593286858,0.21564341566976145,0.2203062070705597,0.08243674463583936,0.20174322626496533,0.2060354289177215,0.21056568763860017,0.21532546087406002,0.2203062070705597
4,4,0.10416840947802537,0.16229859850231387,0.25315897940181925,0.3495778820029652,0.4567835379476587,0.5800041788778066,0.10130424315169412,0.16229859850231387,0.25722898141087297,0.36595012266304555,0.47886848494485246,0.5800041788778066,0.10319526547743456,0.16229859850231387,0.2250116429470384,0.3242127748681044,0.44688321370014833,0.5800041788778066
4,5,0.1447866963762476,0.42754596329611005,0.4284989377173755,0.43214661316145453,0.43579428860553354,0.436747263026799,0.16193023801401826,0.42754596329611005,0.4284989377173755,0.43214661316145453,0.43579428860553354,0.436747263026799,0.14524580679829371,0.42754596329611005,0.43383531751676463,0.43617182973301727,0.4367112553206527,0.436747263026799
4,6,0.2512630322975735,0.02720236589484959,0.027534550964118717,0.03781130587563035,0.10770944270382721,0.3663424016750204,0.2013431020326406,0.02720236589484959,0.1022321043672879,0.13109455343088364,0.19646082724965697,0.3663424016750204,0.2512630322975735,0.02720236589484959,0.027534550964118717,0.03781130587563035,0.10770944270382721,0.3663424016750204
4,7,0.3976517042314153,0.16922544658417793,0.2944078719440245,0.41668365332744706,0.524210978204668,0.6018171214054674,0.3937242578827355,0.16922544658417793,0.24388898916831983,0.3754627055349715,0.5151907435668384,0.6018171214054674,0.38610130937295817,0.16922544658417793,0.31446195129987353,0.43162186256201207,0.5272077826889168,0.6018171214054674
4,8,0.1340936524961423,0.32354131753469884,0.33145844348626513,0.35743057770093145,0.39591148228751843,0.4413549193548467,0.1453141155874654,0.32354131753469884,0.3651696888235617,0.38004770228678786,0.3940264186694837,0.4413549193548467,0.13653004412863864,0.32354131753469884,0.3729714800846461,0.3962639755168206,0.4126485424129713,0.4413549193548467
4,9,0.06827830831615156,0.01301733669455063,0.08985540231447184,0.16611162632639376,0.2303068428215868,0.2693887975963012,0.07172448485651554,0.01301733669455063,0.06499778005022688,0.14120009019721158,0.2193595527238807,0.2693887975963012,0.06655395163574682,0.01301733669455063,0.11892161127242384,0.19678184012159014,0.24644961980472113,0.2693887975963012
