64,1,1200000,54123792898.5
64,1,3001000,121470858147
64,256,1200000,3.638106285e+15
64,256,3001000,1.60756296822e+16
1024,1,1200000,388705846155
1024,1,3001000,972798284133
1024,256,1200000,1.0944952731e+16
1024,256,3001000,2.34342707647e+16
64,32,1400000,8.62967585726e+13
64,128,2700000,3.1359234945e+15
64,256,2500000,1.05522151095e+16
256,128,1800000,5.06757520638e+15
256,128,2300000,7.3448080746e+15
256,128,3001000,1.28459268461e+16
256,256,1900000,2.31557831337e+16
256,256,2300000,3.09902187286e+16
256,256,2400000,2.90907038009e+16
256,256,2800000,3.83868698148e+16
256,256,2900000,4.20410204753e+16
256,256,3001000,5.29808580653e+16
1024,256,2300000,1.78886347698e+16
1024,256,2800000,2.07767518282e+16
