1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
1,2000000,1114787.30142
16,2500000,19670563.541
32,2500000,44497894.7314
64,1400000,69524504.8119
64,1900000,84759493.4157
64,2400000,100212490.266
128,1200000,134466845.893
128,1500000,150684381.654
128,1900000,165792289.209
128,2100000,181805704.309
128,2400000,201424890.401
128,3001000,264631406.297
256,1500000,292659440.296
256,1800000,322119391.977
256,2000000,357722622.102
256,2500000,392909204.102
256,2700000,440660339.453
256,2900000,460275226.966
