64,32,1200000,19582074.5663
64,32,3001000,40516920.9139
1024,32,1200000,84609693.4203
1024,32,3001000,137294955.349
1024,512,1200000,60749947.9325
1024,512,3001000,119603551.797
64,32,1500000,24703091.6459
64,32,2800000,37922603.2954
256,32,2400000,90030956.7971
256,128,1200000,47436108.5187
256,128,1400000,54499060.8201
256,128,1600000,64462225.4773
256,128,2100000,75075705.1906
1024,32,2300000,110419330.713
1024,32,2500000,119874737.585
1024,128,3000000,126204948.156
1024,128,3001000,136530464.607
1024,512,2100000,83308985.865
1024,512,2800000,101548100.993
