Data name,Model name,Fit time,Point Predict time,Total Predict time
iozone_150,Delaunay,0.0005170106887817383,0.3526195287704468,106.13847815990448
iozone_150,ShepMod,0.08836984634399414,0.00014472007751464844,0.04356074333190918
iozone_150,Voronoi,0.017347097396850586,0.002530813217163086,0.7617747783660889
iozone_150,BoxSplines,0.09724998474121094,0.00021028518676757812,0.06329584121704102
