64,32,1,91984447106.8
64,32,256,8.85961894341e+15
1024,32,1,1.07360581512e+12
1024,32,256,2.86092629418e+16
1024,512,1,136279243843
1024,512,256,1.29608387801e+15
64,32,4,2.39726598065e+12
64,32,32,1.39625728754e+14
64,32,64,6.08996952361e+14
64,32,128,2.4049586068e+15
256,32,32,3.57292938529e+14
256,32,64,1.90189136968e+15
256,32,128,8.46865847973e+15
256,32,256,3.27691701147e+16
256,128,16,7.0176384291e+13
256,128,64,1.21917116248e+15
256,128,128,5.51017731264e+15
256,128,256,2.32683020578e+16
1024,32,64,1.57774530879e+15
1024,32,128,6.15571354303e+15
1024,128,32,2.2892584263e+14
1024,128,64,9.70034150463e+14
1024,128,128,3.81029581273e+15
1024,128,256,1.55644020949e+16
