Test Name,N,Trial,Equispaced,PMQSI fit,PCHIP fit,PMQSI eval,PCHIP eval
large_tangent,8,0,True,0.0002002716064453125,0.0004527568817138672,7.915496826171875e-07,8.106231689453125e-07
large_tangent,8,0,False,0.00011706352233886719,0.00045800209045410156,6.67572021484375e-07,8.58306884765625e-07
large_tangent,8,1,True,0.00018286705017089844,0.0003528594970703125,8.392333984375e-07,3.695487976074219e-07
large_tangent,8,1,False,0.00010180473327636719,0.00040602684020996094,6.341934204101563e-07,3.4809112548828124e-07
large_tangent,8,2,True,0.000102996826171875,0.0003199577331542969,7.700920104980469e-07,3.218650817871094e-07
large_tangent,8,2,False,0.00010609626770019531,0.0003108978271484375,6.318092346191406e-07,4.2438507080078126e-07
large_tangent,8,3,True,0.00010609626770019531,0.0003249645233154297,7.390975952148438e-07,3.910064697265625e-07
large_tangent,8,3,False,0.00010228157043457031,0.00031828880310058594,6.198883056640625e-07,3.0994415283203126e-07
large_tangent,8,4,True,0.00010204315185546875,0.00031828880310058594,6.29425048828125e-07,3.123283386230469e-07
large_tangent,8,4,False,9.894371032714844e-05,0.00031304359436035156,6.198883056640625e-07,3.1948089599609377e-07
large_tangent,8,5,True,9.799003601074219e-05,0.00031304359436035156,6.103515625e-07,3.0994415283203126e-07
large_tangent,8,5,False,0.00010228157043457031,0.00035119056701660156,6.29425048828125e-07,3.1948089599609377e-07
large_tangent,8,6,True,0.00010204315185546875,0.0008637905120849609,1.5211105346679687e-06,6.008148193359375e-07
large_tangent,8,6,False,0.00013899803161621094,0.00039005279541015625,7.43865966796875e-07,4.4107437133789065e-07
large_tangent,8,7,True,0.00013494491577148438,0.0006670951843261719,1.1014938354492188e-06,4.7206878662109375e-07
large_tangent,8,7,False,0.00012874603271484375,0.00037789344787597656,7.510185241699219e-07,4.1961669921875e-07
large_tangent,8,8,True,0.00011897087097167969,0.0003840923309326172,7.677078247070313e-07,3.8862228393554685e-07
large_tangent,8,8,False,0.00013208389282226562,0.0003421306610107422,7.295608520507813e-07,3.218650817871094e-07
large_tangent,8,9,True,0.0001652240753173828,0.0003829002380371094,9.298324584960937e-07,3.290176391601562e-07
large_tangent,8,9,False,0.00010395050048828125,0.0003139972686767578,6.198883056640625e-07,3.123283386230469e-07
