Test Name,N,Trial,Equispaced,PMQSI fit,PCHIP fit,PMQSI eval,PCHIP eval
large_tangent,8,0,True,0.00022101402282714844,0.0004138946533203125,7.700920104980469e-07,7.605552673339844e-07
large_tangent,8,0,False,0.0001518726348876953,0.000308990478515625,6.079673767089843e-07,3.290176391601562e-07
large_tangent,8,1,True,0.00015306472778320312,0.0004949569702148438,7.390975952148438e-07,4.2200088500976563e-07
large_tangent,8,1,False,0.00017404556274414062,0.0003037452697753906,5.91278076171875e-07,3.1948089599609377e-07
large_tangent,8,2,True,0.0001289844512939453,0.00028586387634277344,5.698204040527344e-07,2.789497375488281e-07
large_tangent,8,2,False,0.0001342296600341797,0.00028204917907714844,5.817413330078125e-07,3.0040740966796875e-07
large_tangent,8,3,True,0.00012493133544921875,0.00028586387634277344,5.793571472167969e-07,2.9087066650390624e-07
large_tangent,8,3,False,0.00013494491577148438,0.00033593177795410156,5.602836608886719e-07,2.884864807128906e-07
large_tangent,8,4,True,0.00012803077697753906,0.0002830028533935547,5.769729614257812e-07,2.789497375488281e-07
large_tangent,8,4,False,0.00013017654418945312,0.0002841949462890625,5.698204040527344e-07,2.980232238769531e-07
large_tangent,8,5,True,0.0001251697540283203,0.00028204917907714844,5.698204040527344e-07,2.9087066650390624e-07
large_tangent,8,5,False,0.00013780593872070312,0.00029015541076660156,5.793571472167969e-07,2.884864807128906e-07
large_tangent,8,6,True,0.0001289844512939453,0.0008451938629150391,1.8000602722167968e-06,8.797645568847656e-07
large_tangent,8,6,False,0.0003509521484375,0.0008032321929931641,1.4209747314453125e-06,5.078315734863281e-07
large_tangent,8,7,True,0.000186920166015625,0.00042891502380371094,7.390975952148438e-07,4.100799560546875e-07
large_tangent,8,7,False,0.00017380714416503906,0.0003800392150878906,7.414817810058593e-07,3.814697265625e-07
large_tangent,8,8,True,0.00015878677368164062,0.0003719329833984375,7.081031799316407e-07,3.6716461181640626e-07
large_tangent,8,8,False,0.0001761913299560547,0.0004181861877441406,7.319450378417968e-07,3.62396240234375e-07
large_tangent,8,9,True,0.00014209747314453125,0.0003178119659423828,6.198883056640625e-07,3.3855438232421873e-07
large_tangent,8,9,False,0.00015425682067871094,0.00030612945556640625,6.198883056640625e-07,3.218650817871094e-07
large_tangent,8,10,True,0.00013709068298339844,0.00043702125549316406,9.012222290039062e-07,4.792213439941406e-07
large_tangent,8,10,False,0.0001919269561767578,0.0011341571807861328,1.0609626770019532e-06,9.393692016601562e-07
large_tangent,8,11,True,0.00022792816162109375,0.000576019287109375,8.726119995117188e-07,3.1948089599609377e-07
large_tangent,8,11,False,0.00014495849609375,0.0004181861877441406,1.6117095947265624e-06,3.4093856811523436e-07
large_tangent,8,12,True,0.00014901161193847656,0.00028896331787109375,5.769729614257812e-07,6.914138793945312e-07
large_tangent,8,12,False,0.00024008750915527344,0.0004951953887939453,9.107589721679687e-07,4.482269287109375e-07
large_tangent,8,13,True,0.00019812583923339844,0.000576019287109375,9.012222290039062e-07,8.606910705566406e-07
large_tangent,8,13,False,0.00019097328186035156,0.0004150867462158203,7.510185241699219e-07,4.506111145019531e-07
large_tangent,8,14,True,0.00016498565673828125,0.0003509521484375,7.128715515136719e-07,3.4809112548828124e-07
large_tangent,8,14,False,0.00017189979553222656,0.00035309791564941406,6.985664367675782e-07,3.528594970703125e-07
large_tangent,8,15,True,0.00015687942504882812,0.00034928321838378906,7.104873657226562e-07,3.6716461181640626e-07
large_tangent,8,15,False,0.0001468658447265625,0.0003046989440917969,1.1086463928222657e-06,3.0994415283203126e-07
large_tangent,8,16,True,0.00013709068298339844,0.0003039836883544922,6.079673767089843e-07,3.1948089599609377e-07
large_tangent,8,16,False,0.0001480579376220703,0.0003027915954589844,6.198883056640625e-07,3.0994415283203126e-07
large_tangent,8,17,True,0.00013589859008789062,0.00030803680419921875,6.222724914550781e-07,2.884864807128906e-07
large_tangent,8,17,False,0.00013685226440429688,0.00028395652770996094,5.817413330078125e-07,2.884864807128906e-07
large_tangent,8,18,True,0.00012683868408203125,0.0007700920104980469,5.578994750976562e-07,7.700920104980469e-07
large_tangent,8,18,False,0.0002689361572265625,0.0006361007690429688,1.1396408081054688e-06,4.887580871582031e-07
large_tangent,8,19,True,0.0001499652862548828,0.00039505958557128906,6.341934204101563e-07,4.100799560546875e-07
large_tangent,8,19,False,0.00015687942504882812,0.0005459785461425781,7.390975952148438e-07,6.079673767089843e-07
large_tangent,8,20,True,0.00016617774963378906,0.000926971435546875,1.1396408081054688e-06,5.078315734863281e-07
large_tangent,8,20,False,0.00024080276489257812,0.0004849433898925781,1.6188621520996094e-06,3.695487976074219e-07
