1200000,1.56373457153e+15
3001000,4.57935080622e+15
1500000,1.66214098961e+15
1800000,2.17578351183e+15
2100000,2.44676095241e+15
2400000,2.79565316043e+15
2700000,3.46328935297e+15
2900000,3.74982989027e+15
