,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
8133,m04,SSD,1600000,65536,16,48,44,2,rewriters,10464587.88,22,266676284,2808635316,38243988,5859027,16672850,22308954,1915980944,36614,8226,16138260021,1544679,2898712037,854725,556311,9926650855,12296
2000,m04,SSD,1600000,65536,16,48,45,1,initial-writers,10990475.97,21,240932515,2739211124,35167466,5690490,16653682,23002297,1908366469,37406,8708,15224052074,1805329,2670097858,841160,471019,9788228368,12488
2001,m04,SSD,1600000,65536,16,48,45,2,rewriters,11516120.73,21,240932515,2739211124,35167466,5690490,16653682,23002297,1908366469,37406,8708,15224052074,1805329,2670097858,841160,471019,9788228368,12488
5168,m04,SSD,1600000,65536,16,48,46,1,initial-writers,10548700.32,23,265608989,2894959740,41729356,6464158,18362546,22944551,1956020654,39577,8749,17667383225,1907845,2990723719,787849,505963,10061591885,12257
5169,m04,SSD,1600000,65536,16,48,46,2,rewriters,10390230.34,23,265608989,2894959740,41729356,6464158,18362546,22944551,1956020654,39577,8749,17667383225,1907845,2990723719,787849,505963,10061591885,12257
2896,m04,SSD,1600000,65536,16,48,47,1,initial-writers,11184740.10,21,248138027,2779740029,38662696,5743341,16817617,23203872,1892767288,41077,10713,15648558632,2077136,2774774984,972944,523014,9756893879,12440
2897,m04,SSD,1600000,65536,16,48,47,2,rewriters,9883405.29,21,248138027,2779740029,38662696,5743341,16817617,23203872,1892767288,41077,10713,15648558632,2077136,2774774984,972944,523014,9756893879,12440
7376,m04,SSD,1600000,65536,16,48,48,1,initial-writers,10591786.77,20,230727630,2733991906,35416937,5410894,16479999,22756141,1867330520,34229,7970,14576752422,1687945,2745014402,830284,409466,9708749856,12556
7377,m04,SSD,1600000,65536,16,48,48,2,rewriters,10707168.49,20,230727630,2733991906,35416937,5410894,16479999,22756141,1867330520,34229,7970,14576752422,1687945,2745014402,830284,409466,9708749856,12556
3162,m04,SSD,1600000,65536,16,48,49,1,initial-writers,10610101.61,21,252631429,2782039574,35608175,5614774,15871845,23244922,1916637169,40342,9082,15144927391,1791201,2751159615,887441,544814,9896997892,12541
3163,m04,SSD,1600000,65536,16,48,49,2,rewriters,13095004.30,21,252631429,2782039574,35608175,5614774,15871845,23244922,1916637169,40342,9082,15144927391,1791201,2751159615,887441,544814,9896997892,12541
270,m04,SSD,1600000,65536,16,48,50,1,initial-writers,10255836.05,23,264622260,2905142384,40715901,5989110,18309308,23644393,1995520566,43682,10526,17884811538,1934962,2908577013,2217652,549443,10312225054,12244
271,m04,SSD,1600000,65536,16,48,50,2,rewriters,9505123.91,23,264622260,2905142384,40715901,5989110,18309308,23644393,1995520566,43682,10526,17884811538,1934962,2908577013,2217652,549443,10312225054,12244
1296,m04,SSD,1600000,65536,16,48,51,1,initial-writers,11054258.31,24,292558825,3028321862,38479828,6682222,20409046,25623643,1947041399,44608,10192,18865313616,1712272,2946328544,793496,453615,10025158000,12382
1297,m04,SSD,1600000,65536,16,48,51,2,rewriters,9192100.45,24,292558825,3028321862,38479828,6682222,20409046,25623643,1947041399,44608,10192,18865313616,1712272,2946328544,793496,453615,10025158000,12382
8694,m04,SSD,1600000,65536,16,48,52,1,initial-writers,10781821.50,23,265618642,2919492112,37461100,6324052,17989904,23455777,2006653187,36450,8103,17579194037,1804050,2843463559,843689,520937,10326759686,12549
8695,m04,SSD,1600000,65536,16,48,52,2,rewriters,10503341.64,23,265618642,2919492112,37461100,6324052,17989904,23455777,2006653187,36450,8103,17579194037,1804050,2843463559,843689,520937,10326759686,12549
3774,m04,SSD,1600000,65536,16,48,53,1,initial-writers,10714200.23,21,248778273,2847768360,36265209,5486431,16901818,23851779,1937087465,37718,7836,15364969175,1566724,2679474695,774272,466526,9866347914,12592
3775,m04,SSD,1600000,65536,16,48,53,2,rewriters,12204045.79,21,248778273,2847768360,36265209,5486431,16901818,23851779,1937087465,37718,7836,15364969175,1566724,2679474695,774272,466526,9866347914,12592
2940,m04,SSD,1600000,65536,16,48,54,1,initial-writers,11010256.48,21,252072978,2761283030,37735984,5486563,16336828,23199727,1877418072,36694,8068,15194925360,1645307,2710265450,702073,396094,9718621249,12546
2941,m04,SSD,1600000,65536,16,48,54,2,rewriters,10966112.60,21,252072978,2761283030,37735984,5486563,16336828,23199727,1877418072,36694,8068,15194925360,1645307,2710265450,702073,396094,9718621249,12546
2956,m04,SSD,1600000,65536,16,48,55,1,initial-writers,10805072.45,21,243915044,2793918839,35396047,5830730,17097814,22496900,1891206229,34621,7544,15276616272,1725032,2651520598,784071,436914,9591481342,12504
2957,m04,SSD,1600000,65536,16,48,55,2,rewriters,10241112.72,21,243915044,2793918839,35396047,5830730,17097814,22496900,1891206229,34621,7544,15276616272,1725032,2651520598,784071,436914,9591481342,12504
176,m04,SSD,1600000,65536,16,48,56,1,initial-writers,10800802.98,23,268742660,2901411298,39607516,6402170,17645915,24259870,1992809228,39479,9275,17706813462,1696840,2857990113,1439633,629737,10159271957,12481
177,m04,SSD,1600000,65536,16,48,56,2,rewriters,9020386.00,23,268742660,2901411298,39607516,6402170,17645915,24259870,1992809228,39479,9275,17706813462,1696840,2857990113,1439633,629737,10159271957,12481
7516,m04,SSD,1600000,65536,16,48,57,1,initial-writers,10984074.13,23,264565276,2906183871,39697125,6267316,17020220,23426292,1953375844,38015,8562,16636433605,1991701,2910835770,858042,640735,10040401540,12438
7517,m04,SSD,1600000,65536,16,48,57,2,rewriters,10484614.39,23,264565276,2906183871,39697125,6267316,17020220,23426292,1953375844,38015,8562,16636433605,1991701,2910835770,858042,640735,10040401540,12438
1058,m04,SSD,1600000,65536,16,48,58,1,initial-writers,10735649.34,21,243564198,2757443203,38471343,5454520,15104366,22954353,1871623606,36838,8746,14360915154,1863871,2683490309,938930,570608,9528214241,12483
1059,m04,SSD,1600000,65536,16,48,58,2,rewriters,10453116.34,21,243564198,2757443203,38471343,5454520,15104366,22954353,1871623606,36838,8746,14360915154,1863871,2683490309,938930,570608,9528214241,12483
4668,m04,SSD,1600000,65536,16,48,59,1,initial-writers,10601614.15,21,249067665,2777220403,38113525,5463307,16541531,23052569,1909822848,42256,10713,15875053793,2072674,2711657260,885801,504255,9769546358,12360
4669,m04,SSD,1600000,65536,16,48,59,2,rewriters,9357725.38,21,249067665,2777220403,38113525,5463307,16541531,23052569,1909822848,42256,10713,15875053793,2072674,2711657260,885801,504255,9769546358,12360
7616,m04,SSD,1600000,65536,16,48,60,1,initial-writers,10715468.38,23,272346652,3015945185,41180166,5775281,16634205,23944064,2011085222,37592,8557,17516558575,2141667,2855935262,823590,614701,10180772050,12443
7617,m04,SSD,1600000,65536,16,48,60,2,rewriters,10153976.82,23,272346652,3015945185,41180166,5775281,16634205,23944064,2011085222,37592,8557,17516558575,2141667,2855935262,823590,614701,10180772050,12443
8484,m04,SSD,1600000,65536,16,48,61,1,initial-writers,10630726.80,23,263466276,2897107745,37966303,6227868,17650811,23699375,1970927071,39200,8780,17699265496,1752730,2906739855,882742,438306,10196994415,12552
8485,m04,SSD,1600000,65536,16,48,61,2,rewriters,9640828.71,23,263466276,2897107745,37966303,6227868,17650811,23699375,1970927071,39200,8780,17699265496,1752730,2906739855,882742,438306,10196994415,12552
2076,m04,SSD,1600000,65536,16,48,62,1,initial-writers,10527736.25,22,254807854,2832004963,40054852,5972891,17994460,23091695,1913454991,37500,8112,15872622237,1645273,2731037933,761893,467528,9758512016,12489
2077,m04,SSD,1600000,65536,16,48,62,2,rewriters,11528757.98,22,254807854,2832004963,40054852,5972891,17994460,23091695,1913454991,37500,8112,15872622237,1645273,2731037933,761893,467528,9758512016,12489
2332,m04,SSD,1600000,65536,16,48,63,1,initial-writers,10538662.54,21,252477021,2769353302,36916902,5480848,15959738,22842253,1916543434,40937,9604,15065251815,1804863,2704775282,1197924,513756,9852433093,12162
2333,m04,SSD,1600000,65536,16,48,63,2,rewriters,11835380.69,21,252477021,2769353302,36916902,5480848,15959738,22842253,1916543434,40937,9604,15065251815,1804863,2704775282,1197924,513756,9852433093,12162
2566,m04,SSD,1600000,65536,16,48,64,1,initial-writers,10836235.02,25,292745652,3029733500,40004087,6950199,18540430,23957371,2031021610,39955,9115,19702848535,1887879,3102359785,905465,575437,10434351024,12480
2567,m04,SSD,1600000,65536,16,48,64,2,rewriters,9347567.02,25,292745652,3029733500,40004087,6950199,18540430,23957371,2031021610,39955,9115,19702848535,1887879,3102359785,905465,575437,10434351024,12480
4336,m04,SSD,1600000,65536,16,48,65,1,initial-writers,10431659.59,20,233279678,2711611645,35690603,5957583,18705834,23520117,1832480631,37972,9014,14845293078,1205009,2700686513,1264300,371273,9494711370,12586
4337,m04,SSD,1600000,65536,16,48,65,2,rewriters,10950632.87,20,233279678,2711611645,35690603,5957583,18705834,23520117,1832480631,37972,9014,14845293078,1205009,2700686513,1264300,371273,9494711370,12586
8304,m04,SSD,1600000,65536,16,48,66,1,initial-writers,11493474.73,20,239880196,2750945170,40983035,5979082,16553446,22447858,1841875740,38623,9450,14902435786,1988960,2768353439,858602,602651,9408685018,12732
8305,m04,SSD,1600000,65536,16,48,66,2,rewriters,11047954.21,20,239880196,2750945170,40983035,5979082,16553446,22447858,1841875740,38623,9450,14902435786,1988960,2768353439,858602,602651,9408685018,12732
2852,m04,SSD,1600000,65536,16,48,67,1,initial-writers,11601646.33,21,256065548,2825222651,37319767,5688542,16964145,24881321,1899641359,34858,6879,15651398859,1376727,2734315958,705385,402503,9616997830,12066
2853,m04,SSD,1600000,65536,16,48,67,2,rewriters,10755685.74,21,256065548,2825222651,37319767,5688542,16964145,24881321,1899641359,34858,6879,15651398859,1376727,2734315958,705385,402503,9616997830,12066
2358,m04,SSD,1600000,65536,16,48,68,1,initial-writers,10788527.84,22,268858342,2839445401,38192742,6064820,17961223,24038023,1916174230,35159,7622,16575375342,1391734,2872130437,756500,401635,9899942041,12534
2359,m04,SSD,1600000,65536,16,48,68,2,rewriters,10498317.87,22,268858342,2839445401,38192742,6064820,17961223,24038023,1916174230,35159,7622,16575375342,1391734,2872130437,756500,401635,9899942041,12534
1544,m04,SSD,1600000,65536,16,48,69,1,initial-writers,10445852.51,23,277004058,2893887662,39118631,6119515,18131616,24560344,1991503875,34618,7216,17236788519,1276971,2946799599,755246,445530,10208054474,12586
1545,m04,SSD,1600000,65536,16,48,69,2,rewriters,12047200.88,23,277004058,2893887662,39118631,6119515,18131616,24560344,1991503875,34618,7216,17236788519,1276971,2946799599,755246,445530,10208054474,12586
1202,m04,SSD,1600000,65536,16,48,70,1,initial-writers,10836191.20,22,243777156,2859067942,34533413,6208092,17942170,24362744,1963180148,36533,9133,16343955566,1544247,2781315499,814730,443928,10132483056,12353
1203,m04,SSD,1600000,65536,16,48,70,2,rewriters,10291504.92,22,243777156,2859067942,34533413,6208092,17942170,24362744,1963180148,36533,9133,16343955566,1544247,2781315499,814730,443928,10132483056,12353
6656,m04,SSD,1600000,65536,16,48,71,1,initial-writers,10951009.25,21,241485884,2741768644,36173456,5588303,15892690,21952467,1888765753,37176,8824,15285496199,1865447,2753295409,867027,493070,9783335452,12353
6657,m04,SSD,1600000,65536,16,48,71,2,rewriters,10288265.06,21,241485884,2741768644,36173456,5588303,15892690,21952467,1888765753,37176,8824,15285496199,1865447,2753295409,867027,493070,9783335452,12353
3894,m04,SSD,1600000,65536,16,48,72,1,initial-writers,11372208.08,21,235130294,2699810101,38987620,5475539,16206765,21980595,1842574608,35533,8309,14818945797,1895711,2762005693,840203,554793,9504112080,12015
3895,m04,SSD,1600000,65536,16,48,72,2,rewriters,10621145.42,21,235130294,2699810101,38987620,5475539,16206765,21980595,1842574608,35533,8309,14818945797,1895711,2762005693,840203,554793,9504112080,12015
6014,m04,SSD,1600000,65536,16,48,73,1,initial-writers,10869417.56,21,263587735,2793413957,36658340,6113691,17272591,23006127,1851391526,34999,7568,14986584951,1878397,2827381348,861049,557867,9506833283,12351
6015,m04,SSD,1600000,65536,16,48,73,2,rewriters,11362762.42,21,263587735,2793413957,36658340,6113691,17272591,23006127,1851391526,34999,7568,14986584951,1878397,2827381348,861049,557867,9506833283,12351
3214,m04,SSD,1600000,65536,16,48,74,1,initial-writers,10521161.65,21,246770656,2790210397,42431161,5577552,16239542,22556389,1873314451,41203,10389,14696815759,2303044,2765775530,852336,603495,9617850681,12387
3215,m04,SSD,1600000,65536,16,48,74,2,rewriters,12680930.54,21,246770656,2790210397,42431161,5577552,16239542,22556389,1873314451,41203,10389,14696815759,2303044,2765775530,852336,603495,9617850681,12387
3292,m04,SSD,1600000,65536,16,48,75,1,initial-writers,10943939.23,21,240232868,2723136120,35298946,5585473,16309673,23145051,1888066450,37571,8106,14817252107,1792531,2717818351,781670,414685,9729706471,12245
3293,m04,SSD,1600000,65536,16,48,75,2,rewriters,11735157.97,21,240232868,2723136120,35298946,5585473,16309673,23145051,1888066450,37571,8106,14817252107,1792531,2717818351,781670,414685,9729706471,12245
7726,m04,SSD,1600000,65536,16,48,76,1,initial-writers,10946522.32,21,248435400,2802727014,36124586,5611661,17847300,24137151,1901065678,33350,6975,15157394648,1228821,2687972689,781104,365932,9678203800,12406
7727,m04,SSD,1600000,65536,16,48,76,2,rewriters,11420532.78,21,248435400,2802727014,36124586,5611661,17847300,24137151,1901065678,33350,6975,15157394648,1228821,2687972689,781104,365932,9678203800,12406
7552,m04,SSD,1600000,65536,16,48,77,1,initial-writers,10839120.70,21,247126609,2803408321,40197362,5674516,15553244,22436776,1878402417,36459,7297,15228355233,1979755,2828045830,895658,551422,9638869098,12299
7553,m04,SSD,1600000,65536,16,48,77,2,rewriters,10683655.55,21,247126609,2803408321,40197362,5674516,15553244,22436776,1878402417,36459,7297,15228355233,1979755,2828045830,895658,551422,9638869098,12299
7352,m04,SSD,1600000,65536,16,48,78,1,initial-writers,10667240.83,21,243472169,2862149442,38644218,6061849,17221895,23460428,1909509342,37618,8428,15585073157,1867360,2690094755,859967,501682,9650483844,12594
7353,m04,SSD,1600000,65536,16,48,78,2,rewriters,10252981.95,21,243472169,2862149442,38644218,6061849,17221895,23460428,1909509342,37618,8428,15585073157,1867360,2690094755,859967,501682,9650483844,12594
8568,m04,SSD,1600000,65536,16,48,79,1,initial-writers,11007002.79,24,276254327,2999853537,42861783,6355678,17308009,24017895,1989436536,37992,8866,18080657609,1940215,3042597648,934545,737024,10203812648,12394
8569,m04,SSD,1600000,65536,16,48,79,2,rewriters,9670933.26,24,276254327,2999853537,42861783,6355678,17308009,24017895,1989436536,37992,8866,18080657609,1940215,3042597648,934545,737024,10203812648,12394
5462,m04,SSD,1600000,65536,16,48,80,1,initial-writers,10643826.51,21,235423567,2782690299,38064957,6227846,18300454,23488566,1874210944,35138,7478,15567231783,974931,2771486671,771408,321355,9582795762,12345
5463,m04,SSD,1600000,65536,16,48,80,2,rewriters,11540796.57,21,235423567,2782690299,38064957,6227846,18300454,23488566,1874210944,35138,7478,15567231783,974931,2771486671,771408,321355,9582795762,12345
1528,m04,SSD,1600000,65536,16,48,81,1,initial-writers,10760500.70,21,232483024,2779100020,35891037,5769459,17356282,23493896,1905104531,38172,8544,15457512026,1531911,2644596877,773477,400902,9682401424,12291
1529,m04,SSD,1600000,65536,16,48,81,2,rewriters,10024425.23,21,232483024,2779100020,35891037,5769459,17356282,23493896,1905104531,38172,8544,15457512026,1531911,2644596877,773477,400902,9682401424,12291
2470,m04,SSD,1600000,65536,16,48,82,1,initial-writers,11492371.38,20,249165054,2729271227,37572092,5224962,16326805,23264924,1893742212,37146,8506,14820451662,1829310,2696331146,835854,493353,9782401336,12772
2471,m04,SSD,1600000,65536,16,48,82,2,rewriters,11849508.60,20,249165054,2729271227,37572092,5224962,16326805,23264924,1893742212,37146,8506,14820451662,1829310,2696331146,835854,493353,9782401336,12772
5634,m04,SSD,1600000,65536,16,48,83,1,initial-writers,11182854.66,21,235909796,2733983682,37093667,5485473,17623096,23579544,1862417422,45220,11712,15238551477,1899139,2764958687,820904,485061,9574151258,12439
5635,m04,SSD,1600000,65536,16,48,83,2,rewriters,12481599.58,21,235909796,2733983682,37093667,5485473,17623096,23579544,1862417422,45220,11712,15238551477,1899139,2764958687,820904,485061,9574151258,12439
7822,m04,SSD,1600000,65536,16,48,84,1,initial-writers,10913603.34,21,244332654,2803342205,38065240,5250754,16396155,23733806,1910980795,43734,11042,14759266629,1872979,2661007556,1082237,501953,9728587048,12146
7823,m04,SSD,1600000,65536,16,48,84,2,rewriters,12023034.62,21,244332654,2803342205,38065240,5250754,16396155,23733806,1910980795,43734,11042,14759266629,1872979,2661007556,1082237,501953,9728587048,12146
7482,m04,SSD,1600000,65536,16,48,85,1,initial-writers,11001177.67,23,274653117,2989084014,37694048,6101500,17002998,23965741,1992146561,37505,8733,16886084182,2019812,2842776700,889246,594240,10162754222,12595
7483,m04,SSD,1600000,65536,16,48,85,2,rewriters,10517872.77,23,274653117,2989084014,37694048,6101500,17002998,23965741,1992146561,37505,8733,16886084182,2019812,2842776700,889246,594240,10162754222,12595
4908,m04,SSD,1600000,65536,16,48,86,1,initial-writers,11104566.95,22,257974687,2821927439,37596196,5961835,16526898,22601595,1911000586,37591,7864,15812927423,1663124,2803123580,784649,437480,9815077441,12199
4909,m04,SSD,1600000,65536,16,48,86,2,rewriters,11583805.08,22,257974687,2821927439,37596196,5961835,16526898,22601595,1911000586,37591,7864,15812927423,1663124,2803123580,784649,437480,9815077441,12199
8604,m04,SSD,1600000,65536,16,48,87,1,initial-writers,10846440.93,23,281384764,2922129440,38121936,6356943,19171476,24395783,1957602663,38475,8927,17464423166,1445519,2976261664,773700,509801,10074424422,12253
8605,m04,SSD,1600000,65536,16,48,87,2,rewriters,10685719.12,23,281384764,2922129440,38121936,6356943,19171476,24395783,1957602663,38475,8927,17464423166,1445519,2976261664,773700,509801,10074424422,12253
8608,m04,SSD,1600000,65536,16,48,88,1,initial-writers,11068671.82,21,245468293,2809357389,37199019,5941806,17592715,23797743,1893619986,38735,8716,15581900650,1735488,2719453958,842324,490311,9696705180,12307
8609,m04,SSD,1600000,65536,16,48,88,2,rewriters,9817912.25,21,245468293,2809357389,37199019,5941806,17592715,23797743,1893619986,38735,8716,15581900650,1735488,2719453958,842324,490311,9696705180,12307
190,m04,SSD,1600000,65536,16,48,89,1,initial-writers,11116201.33,21,246141574,2789350985,36294252,6091257,16703671,22634272,1874017476,35328,8111,15349925187,1705435,2730652460,765046,523598,9573352783,12259
191,m04,SSD,1600000,65536,16,48,89,2,rewriters,10365026.94,21,246141574,2789350985,36294252,6091257,16703671,22634272,1874017476,35328,8111,15349925187,1705435,2730652460,765046,523598,9573352783,12259
5898,m04,SSD,1600000,65536,16,48,90,1,initial-writers,10807352.71,21,239529450,2692268408,35788012,5719028,15850767,21448396,1839407112,33327,7502,14730643715,1912938,2780143045,810160,454155,9586867763,12332
5899,m04,SSD,1600000,65536,16,48,90,2,rewriters,12030330.59,21,239529450,2692268408,35788012,5719028,15850767,21448396,1839407112,33327,7502,14730643715,1912938,2780143045,810160,454155,9586867763,12332
2846,m04,SSD,1600000,65536,16,48,91,1,initial-writers,10731313.80,22,245861306,2864382758,39855825,5277233,15340436,23161202,1936179214,35873,8008,15562825399,1905328,2679545387,852901,575584,9843992772,12149
2847,m04,SSD,1600000,65536,16,48,91,2,rewriters,10691959.26,22,245861306,2864382758,39855825,5277233,15340436,23161202,1936179214,35873,8008,15562825399,1905328,2679545387,852901,575584,9843992772,12149
7234,m04,SSD,1600000,65536,16,48,92,1,initial-writers,11089347.45,24,283940916,2980739917,39404737,6296377,17684413,25138231,2017701196,34658,7528,18094050656,1465611,3036345499,762650,513658,10406628006,12553
7235,m04,SSD,1600000,65536,16,48,92,2,rewriters,10158780.19,24,283940916,2980739917,39404737,6296377,17684413,25138231,2017701196,34658,7528,18094050656,1465611,3036345499,762650,513658,10406628006,12553
6332,m04,SSD,1600000,65536,16,48,93,1,initial-writers,10893967.99,21,247795595,2758752916,35427635,5780422,18136137,23370817,1819470858,32511,7020,15188491356,1191835,2698248414,736927,318446,9269586760,12246
6333,m04,SSD,1600000,65536,16,48,93,2,rewriters,10408276.52,21,247795595,2758752916,35427635,5780422,18136137,23370817,1819470858,32511,7020,15188491356,1191835,2698248414,736927,318446,9269586760,12246
1378,m04,SSD,1600000,65536,16,48,94,1,initial-writers,10559742.02,22,264703810,2898465980,39360458,5651630,17129445,24006820,1998453633,45515,11426,16968521008,2014776,2797951771,945139,589244,10196783428,11974
1379,m04,SSD,1600000,65536,16,48,94,2,rewriters,9604879.02,22,264703810,2898465980,39360458,5651630,17129445,24006820,1998453633,45515,11426,16968521008,2014776,2797951771,945139,589244,10196783428,11974
1944,m04,SSD,1600000,65536,16,48,95,1,initial-writers,10595878.92,23,262663856,2979002968,37624282,6312356,18686700,24504543,2005583418,38716,8521,17620216136,1774014,2919570578,862135,578189,10267369182,12389
1945,m04,SSD,1600000,65536,16,48,95,2,rewriters,11234591.47,23,262663856,2979002968,37624282,6312356,18686700,24504543,2005583418,38716,8521,17620216136,1774014,2919570578,862135,578189,10267369182,12389
4810,m04,SSD,1600000,65536,16,48,96,1,initial-writers,10822091.33,21,242109612,2813301562,35527177,6062091,17537978,23616632,1881409623,36263,9073,15734233268,1659711,2728909642,761033,473199,9627896022,12532
4811,m04,SSD,1600000,65536,16,48,96,2,rewriters,10145077.83,21,242109612,2813301562,35527177,6062091,17537978,23616632,1881409623,36263,9073,15734233268,1659711,2728909642,761033,473199,9627896022,12532
6024,m04,SSD,1600000,65536,16,48,97,1,initial-writers,11213923.48,20,237809786,2742581354,35209368,5815696,16967475,23276122,1863812863,38143,8533,14794376668,1707793,2701377802,796133,431806,9509265000,12246
6025,m04,SSD,1600000,65536,16,48,97,2,rewriters,13524178.30,20,237809786,2742581354,35209368,5815696,16967475,23276122,1863812863,38143,8533,14794376668,1707793,2701377802,796133,431806,9509265000,12246
5068,m04,SSD,1600000,65536,16,48,98,1,initial-writers,10640118.10,22,249660517,2825233924,37988546,6167881,17951394,23208957,1964714853,45898,11593,16597876045,1886294,2814300452,862207,508393,10102980828,12393
5069,m04,SSD,1600000,65536,16,48,98,2,rewriters,9988920.75,22,249660517,2825233924,37988546,6167881,17951394,23208957,1964714853,45898,11593,16597876045,1886294,2814300452,862207,508393,10102980828,12393
928,m04,SSD,1600000,65536,16,48,99,1,initial-writers,10958758.54,21,244480888,2755371996,38812058,5641733,16484378,22759268,1885503821,40126,8836,15113252361,1935396,2730797118,848011,532922,9713227211,12590
929,m04,SSD,1600000,65536,16,48,99,2,rewriters,10782037.22,21,244480888,2755371996,38812058,5641733,16484378,22759268,1885503821,40126,8836,15113252361,1935396,2730797118,848011,532922,9713227211,12590
290,m04,SSD,1600000,65536,16,48,100,1,initial-writers,10962140.65,22,265016555,2857167049,37796715,5577265,16101574,23594905,1965942833,44557,11369,16415776056,1928348,2807610584,863102,568939,10116133193,12339
291,m04,SSD,1600000,65536,16,48,100,2,rewriters,9434940.45,22,265016555,2857167049,37796715,5577265,16101574,23594905,1965942833,44557,11369,16415776056,1928348,2807610584,863102,568939,10116133193,12339
3338,m04,SSD,1600000,65536,16,48,101,1,initial-writers,10757335.73,21,253073137,2782789266,35468589,5597348,16219132,23086091,1914584202,36382,8319,15075403651,1662017,2678255489,869999,484015,9781752516,12672
3339,m04,SSD,1600000,65536,16,48,101,2,rewriters,11346038.81,21,253073137,2782789266,35468589,5597348,16219132,23086091,1914584202,36382,8319,15075403651,1662017,2678255489,869999,484015,9781752516,12672
7112,m04,SSD,1600000,65536,16,48,102,1,initial-writers,11142413.23,22,252652489,2845134774,38327365,5941704,17257424,23117757,1883848377,39386,9315,15749632439,1624043,2802887763,845907,509625,9618616093,12259
7113,m04,SSD,1600000,65536,16,48,102,2,rewriters,11633686.59,22,252652489,2845134774,38327365,5941704,17257424,23117757,1883848377,39386,9315,15749632439,1624043,2802887763,845907,509625,9618616093,12259
3956,m04,SSD,1600000,65536,16,48,103,1,initial-writers,11059526.19,22,262877548,2870276648,38090679,5781317,17316424,24221424,1945998690,34721,8216,16278814688,1737646,2774390531,809069,525186,9944108143,12480
3957,m04,SSD,1600000,65536,16,48,103,2,rewriters,10890871.80,22,262877548,2870276648,38090679,5781317,17316424,24221424,1945998690,34721,8216,16278814688,1737646,2774390531,809069,525186,9944108143,12480
6062,m04,SSD,1600000,65536,16,48,104,1,initial-writers,11530055.77,24,278390997,2931981762,41066925,6354124,17239087,23433583,2016056584,39035,9671,18021745979,2087816,3015490976,908900,646594,10428242751,12347
6063,m04,SSD,1600000,65536,16,48,104,2,rewriters,10028627.03,24,278390997,2931981762,41066925,6354124,17239087,23433583,2016056584,39035,9671,18021745979,2087816,3015490976,908900,646594,10428242751,12347
216,m04,SSD,1600000,65536,16,48,105,1,initial-writers,11038472.52,21,230227379,2795491983,35936154,5691425,17344083,23828803,1892432038,38514,9484,15000632344,1455906,2612144722,786630,366998,9645064292,12299
217,m04,SSD,1600000,65536,16,48,105,2,rewriters,10396536.53,21,230227379,2795491983,35936154,5691425,17344083,23828803,1892432038,38514,9484,15000632344,1455906,2612144722,786630,366998,9645064292,12299
4504,m04,SSD,1600000,65536,16,48,106,1,initial-writers,10736536.66,22,251442000,2911906942,39257421,5831098,17090873,23646340,1937729459,36723,8346,15743386685,1735077,2769751523,858925,584613,9840950817,12489
4505,m04,SSD,1600000,65536,16,48,106,2,rewriters,11642497.33,22,251442000,2911906942,39257421,5831098,17090873,23646340,1937729459,36723,8346,15743386685,1735077,2769751523,858925,584613,9840950817,12489
362,m04,SSD,1600000,65536,16,48,107,1,initial-writers,11037240.96,21,244566580,2815796238,35309460,5854625,16750512,23444231,1906783138,38403,9112,15269762165,1744901,2686065547,865007,559215,9760318725,12502
363,m04,SSD,1600000,65536,16,48,107,2,rewriters,10148312.55,21,244566580,2815796238,35309460,5854625,16750512,23444231,1906783138,38403,9112,15269762165,1744901,2686065547,865007,559215,9760318725,12502
5962,m04,SSD,1600000,65536,16,48,108,1,initial-writers,10636909.37,23,250310376,2776620295,36278649,5542312,16018758,22685028,1909974051,36829,8591,15308586798,1860277,2641920039,730917,401976,9818748549,12368
5963,m04,SSD,1600000,65536,16,48,108,2,rewriters,11115935.65,23,250310376,2776620295,36278649,5542312,16018758,22685028,1909974051,36829,8591,15308586798,1860277,2641920039,730917,401976,9818748549,12368
6176,m04,SSD,1600000,65536,16,48,109,1,initial-writers,10815934.39,21,253592623,2807319390,39456169,5964345,18929803,24276894,1891913090,37908,7880,15697376022,1257368,2778532513,738335,404207,9580939605,12255
6177,m04,SSD,1600000,65536,16,48,109,2,rewriters,11128213.25,21,253592623,2807319390,39456169,5964345,18929803,24276894,1891913090,37908,7880,15697376022,1257368,2778532513,738335,404207,9580939605,12255
1588,m04,SSD,1600000,65536,16,48,110,1,initial-writers,10374580.10,21,246246678,2822368778,40447191,5883912,18241931,23551986,1901173800,36145,7890,15957991740,1557636,2736679185,760252,498918,9679265198,12246
1589,m04,SSD,1600000,65536,16,48,110,2,rewriters,10341533.02,21,246246678,2822368778,40447191,5883912,18241931,23551986,1901173800,36145,7890,15957991740,1557636,2736679185,760252,498918,9679265198,12246
2238,m04,SSD,1600000,65536,16,48,111,1,initial-writers,11062196.55,24,287033041,3066543813,38826575,6103582,18977546,25493871,2045917428,40706,8730,18623605807,1306636,2875924392,711484,437646,10323216475,12146
2239,m04,SSD,1600000,65536,16,48,111,2,rewriters,9644549.40,24,287033041,3066543813,38826575,6103582,18977546,25493871,2045917428,40706,8730,18623605807,1306636,2875924392,711484,437646,10323216475,12146
