data,host,media,freq,fsize,rsize,threads,test,iter,throughput,runtime
li-full,m03,SSD,1600000,256,64,1,initial-writers,109,847597.88,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,110,844930.0,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,111,850282.69,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,112,706964.56,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,113,853662.75,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,114,836374.12,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,115,836374.12,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,116,897923.38,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,117,856386.19,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,118,838988.19,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,119,836374.12,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,120,856386.19,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,121,870974.12,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,122,773697.56,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,123,678807.69,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,124,688381.81,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,125,839644.25,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,126,668246.25,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,127,842278.81,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,128,891956.12,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,129,937925.0,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,130,850282.69,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,131,847597.88,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,132,688381.81,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,133,859127.0,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,134,921029.88,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,135,822913.19,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,136,913974.0,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,137,895676.31,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,138,894929.81,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,139,886067.69,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,140,907792.25,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,141,913974.0,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,142,901693.56,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,143,907792.25,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,144,907792.25,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,145,839644.25,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,146,885337.06,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,147,856386.19,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,148,836374.12,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,149,861885.5,12
li-full,m03,SSD,1600000,256,64,1,initial-writers,150,913974.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,1,1642294.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,2,1413179.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,3,1487577.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,4,1523457.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,5,1549845.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,6,1572543.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,7,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,8,1347557.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,9,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,10,1248819.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,11,1325925.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,12,1591186.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,13,1332507.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,14,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,15,1591186.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,16,1540948.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,17,1243036.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,18,1570244.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,19,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,20,1662639.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,21,1662639.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,22,1543163.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,23,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,24,1686137.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,25,1683493.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,26,1662639.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,27,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,28,1683493.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,29,1552085.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,30,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,31,1718521.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,32,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,33,1715775.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,34,1487577.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,35,1707589.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,36,1543163.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,37,1497953.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,38,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,39,1610276.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,40,1549845.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,41,1704877.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,42,1570244.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,43,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,44,1715775.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,45,1570244.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,46,1552085.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,47,1696795.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,48,1683493.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,49,1570244.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,50,1552085.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,51,1497953.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,52,1581810.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,53,1340826.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,54,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,55,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,56,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,57,1591186.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,58,1694118.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,59,1497953.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,60,1740810.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,61,1552085.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,62,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,63,1540948.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,64,1704877.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,65,1570244.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,66,1694118.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,67,1570244.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,68,1715775.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,69,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,70,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,71,1319408.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,72,1345868.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,73,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,74,1540948.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,75,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,76,1506359.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,77,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,78,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,79,1540948.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,80,1334162.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,81,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,82,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,83,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,84,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,85,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,86,1347557.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,87,1718521.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,88,1707589.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,89,1340826.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,90,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,91,1718521.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,92,1579483.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,93,1683493.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,94,1415041.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,95,1696795.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,96,1514860.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,97,1552085.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,98,1254656.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,99,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,100,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,101,1683493.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,102,1332507.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,103,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,104,1175022.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,105,1694118.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,106,1158540.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,107,1430119.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,108,1407621.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,109,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,110,1718521.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,111,1514860.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,112,1407621.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,113,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,114,1673001.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,115,1224606.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,116,1683493.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,117,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,118,1718521.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,119,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,120,1552085.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,121,1715775.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,122,1558845.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,123,1540948.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,124,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,125,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,126,1743637.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,127,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,128,1718521.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,129,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,130,1704877.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,131,1248819.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,132,1715775.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,133,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,134,1561112.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,135,1398455.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,136,1549845.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,137,1696795.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,138,1696795.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,139,1683493.5,12
li-full,m03,SSD,1600000,256,64,1,rewriters,140,1662639.0,12
li-full,m03,SSD,1600000,256,64,1,rewriters,141,1673001.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,142,1534342.75,12
li-full,m03,SSD,1600000,256,64,1,rewriters,143,1642294.88,12
li-full,m03,SSD,1600000,256,64,1,rewriters,144,1686137.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,145,1673001.38,12
li-full,m03,SSD,1600000,256,64,1,rewriters,146,1543163.25,12
li-full,m03,SSD,1600000,256,64,1,rewriters,147,1707589.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,148,1327564.62,12
li-full,m03,SSD,1600000,256,64,1,rewriters,149,1718521.12,12
li-full,m03,SSD,1600000,256,64,1,rewriters,150,1347557.88,12
li-full,m03,SSD,1600000,256,64,1,readers,1,2435862.0,12
li-full,m03,SSD,1600000,256,64,1,readers,2,2413957.0,12
li-full,m03,SSD,1600000,256,64,1,readers,3,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,4,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,5,2458168.0,12
li-full,m03,SSD,1600000,256,64,1,readers,6,1924938.75,12
li-full,m03,SSD,1600000,256,64,1,readers,7,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,8,1673001.38,12
li-full,m03,SSD,1600000,256,64,1,readers,9,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,10,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,11,2205688.75,12
li-full,m03,SSD,1600000,256,64,1,readers,12,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,13,2187712.75,12
li-full,m03,SSD,1600000,256,64,1,readers,14,1996523.62,12
li-full,m03,SSD,1600000,256,64,1,readers,15,2081678.75,12
li-full,m03,SSD,1600000,256,64,1,readers,16,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,17,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,18,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,19,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,20,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,21,2187712.75,12
li-full,m03,SSD,1600000,256,64,1,readers,22,2223962.75,12
li-full,m03,SSD,1600000,256,64,1,readers,23,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,24,2435862.0,12
li-full,m03,SSD,1600000,256,64,1,readers,25,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,26,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,readers,27,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,28,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,29,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,30,2539563.25,12
li-full,m03,SSD,1600000,256,64,1,readers,31,2228578.5,12
li-full,m03,SSD,1600000,256,64,1,readers,32,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,33,2118646.0,12
li-full,m03,SSD,1600000,256,64,1,readers,34,2015259.5,12
li-full,m03,SSD,1600000,256,64,1,readers,35,2187712.75,12
li-full,m03,SSD,1600000,256,64,1,readers,36,1956506.25,12
li-full,m03,SSD,1600000,256,64,1,readers,37,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,38,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,39,1790149.38,12
li-full,m03,SSD,1600000,256,64,1,readers,40,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,41,2192179.25,12
li-full,m03,SSD,1600000,256,64,1,readers,42,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,43,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,44,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,45,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,46,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,47,2242542.0,12
li-full,m03,SSD,1600000,256,64,1,readers,48,2557711.5,12
li-full,m03,SSD,1600000,256,64,1,readers,49,1985448.38,12
li-full,m03,SSD,1600000,256,64,1,readers,50,2000242.88,12
li-full,m03,SSD,1600000,256,64,1,readers,51,2563818.5,12
li-full,m03,SSD,1600000,256,64,1,readers,52,2458168.0,12
li-full,m03,SSD,1600000,256,64,1,readers,53,2223962.75,12
li-full,m03,SSD,1600000,256,64,1,readers,54,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,55,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,56,2458168.0,12
li-full,m03,SSD,1600000,256,64,1,readers,57,2557711.5,12
li-full,m03,SSD,1600000,256,64,1,readers,58,2480886.5,12
li-full,m03,SSD,1600000,256,64,1,readers,59,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,60,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,readers,61,2539563.25,12
li-full,m03,SSD,1600000,256,64,1,readers,62,1911233.38,12
li-full,m03,SSD,1600000,256,64,1,readers,63,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,64,2228578.5,12
li-full,m03,SSD,1600000,256,64,1,readers,65,2015259.5,12
li-full,m03,SSD,1600000,256,64,1,readers,66,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,67,1952947.75,12
li-full,m03,SSD,1600000,256,64,1,readers,68,1985448.38,12
li-full,m03,SSD,1600000,256,64,1,readers,69,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,70,1981783.88,12
li-full,m03,SSD,1600000,256,64,1,readers,71,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,readers,72,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,readers,73,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,74,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,75,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,76,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,77,2152625.5,12
li-full,m03,SSD,1600000,256,64,1,readers,78,2223962.75,12
li-full,m03,SSD,1600000,256,64,1,readers,79,2539563.25,12
li-full,m03,SSD,1600000,256,64,1,readers,80,2015259.5,12
li-full,m03,SSD,1600000,256,64,1,readers,81,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,82,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,83,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,84,2458168.0,12
li-full,m03,SSD,1600000,256,64,1,readers,85,2458168.0,12
li-full,m03,SSD,1600000,256,64,1,readers,86,2392442.5,12
li-full,m03,SSD,1600000,256,64,1,readers,87,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,88,2187712.75,12
li-full,m03,SSD,1600000,256,64,1,readers,89,1996523.62,12
li-full,m03,SSD,1600000,256,64,1,readers,90,2015259.5,12
li-full,m03,SSD,1600000,256,64,1,readers,91,1814348.5,12
li-full,m03,SSD,1600000,256,64,1,readers,92,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,93,2187712.75,12
li-full,m03,SSD,1600000,256,64,1,readers,94,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,95,1839210.88,12
li-full,m03,SSD,1600000,256,64,1,readers,96,2435862.0,12
li-full,m03,SSD,1600000,256,64,1,readers,97,2563818.5,12
li-full,m03,SSD,1600000,256,64,1,readers,98,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,99,1802167.62,12
li-full,m03,SSD,1600000,256,64,1,readers,100,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,101,2152625.5,12
li-full,m03,SSD,1600000,256,64,1,readers,102,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,103,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,104,2413957.0,12
li-full,m03,SSD,1600000,256,64,1,readers,105,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,106,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,107,2135500.5,12
li-full,m03,SSD,1600000,256,64,1,readers,108,2131261.75,12
li-full,m03,SSD,1600000,256,64,1,readers,109,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,110,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,111,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,112,2187712.75,12
li-full,m03,SSD,1600000,256,64,1,readers,113,2000242.88,12
li-full,m03,SSD,1600000,256,64,1,readers,114,2187712.75,12
li-full,m03,SSD,1600000,256,64,1,readers,115,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,116,1814348.5,12
li-full,m03,SSD,1600000,256,64,1,readers,117,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,118,1911233.38,12
li-full,m03,SSD,1600000,256,64,1,readers,119,1952947.75,12
li-full,m03,SSD,1600000,256,64,1,readers,120,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,121,2392442.5,12
li-full,m03,SSD,1600000,256,64,1,readers,122,1970871.0,12
li-full,m03,SSD,1600000,256,64,1,readers,123,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,124,2205688.75,12
li-full,m03,SSD,1600000,256,64,1,readers,125,2030503.38,12
li-full,m03,SSD,1600000,256,64,1,readers,126,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,readers,127,1952947.75,12
li-full,m03,SSD,1600000,256,64,1,readers,128,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,readers,129,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,130,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,131,2557711.5,12
li-full,m03,SSD,1600000,256,64,1,readers,132,2205688.75,12
li-full,m03,SSD,1600000,256,64,1,readers,133,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,readers,134,2350543.75,12
li-full,m03,SSD,1600000,256,64,1,readers,135,2345409.5,12
li-full,m03,SSD,1600000,256,64,1,readers,136,2533571.0,12
li-full,m03,SSD,1600000,256,64,1,readers,137,2131261.75,12
li-full,m03,SSD,1600000,256,64,1,readers,138,2371308.25,12
li-full,m03,SSD,1600000,256,64,1,readers,139,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,readers,140,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,readers,141,1729594.0,12
li-full,m03,SSD,1600000,256,64,1,readers,142,2435862.0,12
li-full,m03,SSD,1600000,256,64,1,readers,143,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,readers,144,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,145,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,readers,146,2000242.88,12
li-full,m03,SSD,1600000,256,64,1,readers,147,2045979.62,12
li-full,m03,SSD,1600000,256,64,1,readers,148,2228578.5,12
li-full,m03,SSD,1600000,256,64,1,readers,149,1778290.25,12
li-full,m03,SSD,1600000,256,64,1,readers,150,1952947.75,12
li-full,m03,SSD,1600000,256,64,1,re-readers,1,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,re-readers,2,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,3,1956506.25,12
li-full,m03,SSD,1600000,256,64,1,re-readers,4,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,5,2392442.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,6,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,7,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,8,2205688.75,12
li-full,m03,SSD,1600000,256,64,1,re-readers,9,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,10,1924938.75,12
li-full,m03,SSD,1600000,256,64,1,re-readers,11,2034350.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,12,1911233.38,12
li-full,m03,SSD,1600000,256,64,1,re-readers,13,1952947.75,12
li-full,m03,SSD,1600000,256,64,1,re-readers,14,1894373.62,12
li-full,m03,SSD,1600000,256,64,1,re-readers,15,2118646.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,16,2480886.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,17,1970871.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,18,1907837.38,12
li-full,m03,SSD,1600000,256,64,1,re-readers,19,1924938.75,12
li-full,m03,SSD,1600000,256,64,1,re-readers,20,2441400.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,21,2285502.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,22,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,23,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,24,2435862.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,25,2413957.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,26,2413957.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,27,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,28,2019049.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,29,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,30,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,31,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,32,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,33,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,34,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,35,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,36,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,37,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,38,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,39,1938842.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,40,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,41,2034350.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,42,2435862.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,43,2509882.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,44,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,re-readers,45,2480886.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,46,2413957.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,47,2504028.75,12
li-full,m03,SSD,1600000,256,64,1,re-readers,48,2170027.25,12
li-full,m03,SSD,1600000,256,64,1,re-readers,49,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,50,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,51,2463808.5,12
li-full,m03,SSD,1600000,256,64,1,re-readers,52,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,53,2486632.0,12
li-full,m03,SSD,1600000,256,64,1,re-readers,54,2435862.0,12
