,host,media,freq,fsize,rsize,threads,iter,subiter,test,throughput,runtime,L1-dcache-load-misses,L1-dcache-loads,L1-icache-load-misses,LLC-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,instructions,page-faults
6610,m03,SSD,1200000,32768,1024,16,62,1,initial-writers,4639330.50,21,91926958,1026450137,8878126,5394367,20521493,5928329,645336760,12393,1921,16611698088,394174,793453122,108536,147318,3026323952,25530
6611,m03,SSD,1200000,32768,1024,16,62,2,rewriters,5840676.72,21,91926958,1026450137,8878126,5394367,20521493,5928329,645336760,12393,1921,16611698088,394174,793453122,108536,147318,3026323952,25530
6612,m03,SSD,1200000,32768,1024,16,62,3,random-readers,11271969.70,21,91926958,1026450137,8878126,5394367,20521493,5928329,645336760,12393,1921,16611698088,394174,793453122,108536,147318,3026323952,25530
6613,m03,SSD,1200000,32768,1024,16,62,4,random-writers,6250069.11,21,91926958,1026450137,8878126,5394367,20521493,5928329,645336760,12393,1921,16611698088,394174,793453122,108536,147318,3026323952,25530
2680,m03,SSD,1200000,32768,1024,16,63,1,initial-writers,4297287.81,21,100191572,932774984,9799335,5710552,22590682,5894483,584259497,11827,1804,15651133162,902405,891064368,154302,239330,2756140223,25463
2681,m03,SSD,1200000,32768,1024,16,63,2,rewriters,6686096.94,21,100191572,932774984,9799335,5710552,22590682,5894483,584259497,11827,1804,15651133162,902405,891064368,154302,239330,2756140223,25463
2682,m03,SSD,1200000,32768,1024,16,63,3,random-readers,11042667.31,21,100191572,932774984,9799335,5710552,22590682,5894483,584259497,11827,1804,15651133162,902405,891064368,154302,239330,2756140223,25463
2683,m03,SSD,1200000,32768,1024,16,63,4,random-writers,7195685.28,21,100191572,932774984,9799335,5710552,22590682,5894483,584259497,11827,1804,15651133162,902405,891064368,154302,239330,2756140223,25463
5778,m03,SSD,1200000,32768,1024,16,64,1,initial-writers,4322971.47,21,100476820,895095671,8946296,6394112,23050093,5835611,581528524,12473,1897,16164509281,839181,914118756,93788,208515,2870759482,25751
5779,m03,SSD,1200000,32768,1024,16,64,2,rewriters,6470959.94,21,100476820,895095671,8946296,6394112,23050093,5835611,581528524,12473,1897,16164509281,839181,914118756,93788,208515,2870759482,25751
5780,m03,SSD,1200000,32768,1024,16,64,3,random-readers,9799355.94,21,100476820,895095671,8946296,6394112,23050093,5835611,581528524,12473,1897,16164509281,839181,914118756,93788,208515,2870759482,25751
5781,m03,SSD,1200000,32768,1024,16,64,4,random-writers,6393141.94,21,100476820,895095671,8946296,6394112,23050093,5835611,581528524,12473,1897,16164509281,839181,914118756,93788,208515,2870759482,25751
8248,m03,SSD,1200000,32768,1024,16,65,1,initial-writers,4323698.48,21,100261828,962860847,9911896,6360718,24699014,5777569,566512351,11628,1370,16664996055,725438,892989446,152297,272399,2615464723,25467
8249,m03,SSD,1200000,32768,1024,16,65,2,rewriters,5863582.75,21,100261828,962860847,9911896,6360718,24699014,5777569,566512351,11628,1370,16664996055,725438,892989446,152297,272399,2615464723,25467
8250,m03,SSD,1200000,32768,1024,16,65,3,random-readers,11813679.50,21,100261828,962860847,9911896,6360718,24699014,5777569,566512351,11628,1370,16664996055,725438,892989446,152297,272399,2615464723,25467
8251,m03,SSD,1200000,32768,1024,16,65,4,random-writers,6808191.47,21,100261828,962860847,9911896,6360718,24699014,5777569,566512351,11628,1370,16664996055,725438,892989446,152297,272399,2615464723,25467
5368,m03,SSD,1200000,32768,1024,16,66,1,initial-writers,3811415.28,21,88094506,879526566,10009618,5515608,18748408,5852394,620607821,12232,1866,16091755062,598730,866034068,131970,162003,3068173669,25532
5369,m03,SSD,1200000,32768,1024,16,66,2,rewriters,6056615.34,21,88094506,879526566,10009618,5515608,18748408,5852394,620607821,12232,1866,16091755062,598730,866034068,131970,162003,3068173669,25532
5370,m03,SSD,1200000,32768,1024,16,66,3,random-readers,14423320.84,21,88094506,879526566,10009618,5515608,18748408,5852394,620607821,12232,1866,16091755062,598730,866034068,131970,162003,3068173669,25532
5371,m03,SSD,1200000,32768,1024,16,66,4,random-writers,6378104.22,21,88094506,879526566,10009618,5515608,18748408,5852394,620607821,12232,1866,16091755062,598730,866034068,131970,162003,3068173669,25532
8280,m03,SSD,1200000,32768,1024,16,67,1,initial-writers,3956905.70,21,99681044,837371719,10756262,5962629,23110376,5318886,545159896,11683,1229,16179007109,757844,947051156,107915,188093,2661021413,25742
8281,m03,SSD,1200000,32768,1024,16,67,2,rewriters,6312463.47,21,99681044,837371719,10756262,5962629,23110376,5318886,545159896,11683,1229,16179007109,757844,947051156,107915,188093,2661021413,25742
8282,m03,SSD,1200000,32768,1024,16,67,3,random-readers,12662874.25,21,99681044,837371719,10756262,5962629,23110376,5318886,545159896,11683,1229,16179007109,757844,947051156,107915,188093,2661021413,25742
8283,m03,SSD,1200000,32768,1024,16,67,4,random-writers,6513895.03,21,99681044,837371719,10756262,5962629,23110376,5318886,545159896,11683,1229,16179007109,757844,947051156,107915,188093,2661021413,25742
2230,m03,SSD,1200000,32768,1024,16,68,1,initial-writers,4932558.47,21,98496696,909339365,10221117,5565139,22017922,5739548,579434541,12175,2012,14968771834,900978,884386669,101805,249706,2809070873,25675
2231,m03,SSD,1200000,32768,1024,16,68,2,rewriters,6555263.38,21,98496696,909339365,10221117,5565139,22017922,5739548,579434541,12175,2012,14968771834,900978,884386669,101805,249706,2809070873,25675
2232,m03,SSD,1200000,32768,1024,16,68,3,random-readers,11390493.00,21,98496696,909339365,10221117,5565139,22017922,5739548,579434541,12175,2012,14968771834,900978,884386669,101805,249706,2809070873,25675
2233,m03,SSD,1200000,32768,1024,16,68,4,random-writers,6700687.28,21,98496696,909339365,10221117,5565139,22017922,5739548,579434541,12175,2012,14968771834,900978,884386669,101805,249706,2809070873,25675
1374,m03,SSD,1200000,32768,1024,16,69,1,initial-writers,4171719.72,22,94017755,964395798,9431864,5538974,20375689,6081204,583621194,12014,1734,15845223957,793652,846583748,156064,218094,2739412910,25567
1375,m03,SSD,1200000,32768,1024,16,69,2,rewriters,6620274.97,22,94017755,964395798,9431864,5538974,20375689,6081204,583621194,12014,1734,15845223957,793652,846583748,156064,218094,2739412910,25567
1376,m03,SSD,1200000,32768,1024,16,69,3,random-readers,12656550.78,22,94017755,964395798,9431864,5538974,20375689,6081204,583621194,12014,1734,15845223957,793652,846583748,156064,218094,2739412910,25567
1377,m03,SSD,1200000,32768,1024,16,69,4,random-writers,6756828.50,22,94017755,964395798,9431864,5538974,20375689,6081204,583621194,12014,1734,15845223957,793652,846583748,156064,218094,2739412910,25567
814,m03,SSD,1200000,32768,1024,16,70,1,initial-writers,4317923.42,22,93640449,965326862,8910737,5254037,20150286,6021763,603162481,12126,1983,15447169394,701763,828825216,176767,216745,2868793045,25569
815,m03,SSD,1200000,32768,1024,16,70,2,rewriters,6495233.03,22,93640449,965326862,8910737,5254037,20150286,6021763,603162481,12126,1983,15447169394,701763,828825216,176767,216745,2868793045,25569
816,m03,SSD,1200000,32768,1024,16,70,3,random-readers,14632791.34,22,93640449,965326862,8910737,5254037,20150286,6021763,603162481,12126,1983,15447169394,701763,828825216,176767,216745,2868793045,25569
817,m03,SSD,1200000,32768,1024,16,70,4,random-writers,6849421.78,22,93640449,965326862,8910737,5254037,20150286,6021763,603162481,12126,1983,15447169394,701763,828825216,176767,216745,2868793045,25569
78,m03,SSD,1200000,32768,1024,16,71,1,initial-writers,4319431.55,21,89330046,1000872073,9167869,5373229,19299949,6185135,626735976,12486,2074,16298427462,619727,746017175,126922,140391,2908267059,25383
79,m03,SSD,1200000,32768,1024,16,71,2,rewriters,5803254.09,21,89330046,1000872073,9167869,5373229,19299949,6185135,626735976,12486,2074,16298427462,619727,746017175,126922,140391,2908267059,25383
80,m03,SSD,1200000,32768,1024,16,71,3,random-readers,11356852.29,21,89330046,1000872073,9167869,5373229,19299949,6185135,626735976,12486,2074,16298427462,619727,746017175,126922,140391,2908267059,25383
81,m03,SSD,1200000,32768,1024,16,71,4,random-writers,6389934.47,21,89330046,1000872073,9167869,5373229,19299949,6185135,626735976,12486,2074,16298427462,619727,746017175,126922,140391,2908267059,25383
6410,m03,SSD,1200000,32768,1024,16,72,1,initial-writers,4158621.03,21,91719568,907567697,9205527,5643472,19443936,5849780,600290121,11882,1418,15245807814,726630,828029510,144712,215312,2951116182,25561
6411,m03,SSD,1200000,32768,1024,16,72,2,rewriters,6412218.06,21,91719568,907567697,9205527,5643472,19443936,5849780,600290121,11882,1418,15245807814,726630,828029510,144712,215312,2951116182,25561
6412,m03,SSD,1200000,32768,1024,16,72,3,random-readers,12441681.62,21,91719568,907567697,9205527,5643472,19443936,5849780,600290121,11882,1418,15245807814,726630,828029510,144712,215312,2951116182,25561
6413,m03,SSD,1200000,32768,1024,16,72,4,random-writers,6491746.69,21,91719568,907567697,9205527,5643472,19443936,5849780,600290121,11882,1418,15245807814,726630,828029510,144712,215312,2951116182,25561
4380,m03,SSD,1200000,32768,1024,16,73,1,initial-writers,4914623.72,21,93621756,956667606,10351839,5095730,19311946,5850446,595636537,11852,1302,16010195286,886959,874437524,94918,253210,2762354753,25691
4381,m03,SSD,1200000,32768,1024,16,73,2,rewriters,6027439.50,21,93621756,956667606,10351839,5095730,19311946,5850446,595636537,11852,1302,16010195286,886959,874437524,94918,253210,2762354753,25691
4382,m03,SSD,1200000,32768,1024,16,73,3,random-readers,12139807.72,21,93621756,956667606,10351839,5095730,19311946,5850446,595636537,11852,1302,16010195286,886959,874437524,94918,253210,2762354753,25691
4383,m03,SSD,1200000,32768,1024,16,73,4,random-writers,6259966.59,21,93621756,956667606,10351839,5095730,19311946,5850446,595636537,11852,1302,16010195286,886959,874437524,94918,253210,2762354753,25691
8364,m03,SSD,1200000,32768,1024,16,74,1,initial-writers,4725250.91,21,99569697,928286321,10229554,5709603,22568099,5829053,582089790,12336,1820,15074249651,957798,902525237,109556,288110,2807779549,25427
8365,m03,SSD,1200000,32768,1024,16,74,2,rewriters,6798240.22,21,99569697,928286321,10229554,5709603,22568099,5829053,582089790,12336,1820,15074249651,957798,902525237,109556,288110,2807779549,25427
8366,m03,SSD,1200000,32768,1024,16,74,3,random-readers,11953063.00,21,99569697,928286321,10229554,5709603,22568099,5829053,582089790,12336,1820,15074249651,957798,902525237,109556,288110,2807779549,25427
8367,m03,SSD,1200000,32768,1024,16,74,4,random-writers,6610110.03,21,99569697,928286321,10229554,5709603,22568099,5829053,582089790,12336,1820,15074249651,957798,902525237,109556,288110,2807779549,25427
5740,m03,SSD,1200000,32768,1024,16,75,1,initial-writers,4780675.81,21,99079814,891212722,9701796,5849000,22458466,5920722,584614543,12111,1857,14971183148,768930,893979190,100417,213992,2844005263,25452
5741,m03,SSD,1200000,32768,1024,16,75,2,rewriters,6680589.00,21,99079814,891212722,9701796,5849000,22458466,5920722,584614543,12111,1857,14971183148,768930,893979190,100417,213992,2844005263,25452
5742,m03,SSD,1200000,32768,1024,16,75,3,random-readers,11761402.44,21,99079814,891212722,9701796,5849000,22458466,5920722,584614543,12111,1857,14971183148,768930,893979190,100417,213992,2844005263,25452
5743,m03,SSD,1200000,32768,1024,16,75,4,random-writers,6163053.41,21,99079814,891212722,9701796,5849000,22458466,5920722,584614543,12111,1857,14971183148,768930,893979190,100417,213992,2844005263,25452
3788,m03,SSD,1200000,32768,1024,16,76,1,initial-writers,4209830.61,21,100803182,899585980,10677818,5654022,22589407,5674132,541217228,11834,1362,16674787913,794425,934612861,110875,207135,2591128154,25507
3789,m03,SSD,1200000,32768,1024,16,76,2,rewriters,5825681.91,21,100803182,899585980,10677818,5654022,22589407,5674132,541217228,11834,1362,16674787913,794425,934612861,110875,207135,2591128154,25507
3790,m03,SSD,1200000,32768,1024,16,76,3,random-readers,12883002.81,21,100803182,899585980,10677818,5654022,22589407,5674132,541217228,11834,1362,16674787913,794425,934612861,110875,207135,2591128154,25507
3791,m03,SSD,1200000,32768,1024,16,76,4,random-writers,6210327.03,21,100803182,899585980,10677818,5654022,22589407,5674132,541217228,11834,1362,16674787913,794425,934612861,110875,207135,2591128154,25507
7906,m03,SSD,1200000,32768,1024,16,77,1,initial-writers,4552058.36,21,98528070,854456947,9780465,5199502,19708568,5565288,541792916,17182,3691,17640890473,258205,971876618,97723,103973,2647145806,25693
7907,m03,SSD,1200000,32768,1024,16,77,2,rewriters,5611093.31,21,98528070,854456947,9780465,5199502,19708568,5565288,541792916,17182,3691,17640890473,258205,971876618,97723,103973,2647145806,25693
7908,m03,SSD,1200000,32768,1024,16,77,3,random-readers,13459311.38,21,98528070,854456947,9780465,5199502,19708568,5565288,541792916,17182,3691,17640890473,258205,971876618,97723,103973,2647145806,25693
7909,m03,SSD,1200000,32768,1024,16,77,4,random-writers,5270200.19,21,98528070,854456947,9780465,5199502,19708568,5565288,541792916,17182,3691,17640890473,258205,971876618,97723,103973,2647145806,25693
2854,m03,SSD,1200000,32768,1024,16,78,1,initial-writers,3930097.20,21,94201696,928804450,10651741,5691957,20045083,5865312,609870488,11463,1316,16439198831,758919,857844160,132926,174155,2908741885,25540
2855,m03,SSD,1200000,32768,1024,16,78,2,rewriters,6522314.41,21,94201696,928804450,10651741,5691957,20045083,5865312,609870488,11463,1316,16439198831,758919,857844160,132926,174155,2908741885,25540
2856,m03,SSD,1200000,32768,1024,16,78,3,random-readers,11223031.45,21,94201696,928804450,10651741,5691957,20045083,5865312,609870488,11463,1316,16439198831,758919,857844160,132926,174155,2908741885,25540
2857,m03,SSD,1200000,32768,1024,16,78,4,random-writers,6584626.88,21,94201696,928804450,10651741,5691957,20045083,5865312,609870488,11463,1316,16439198831,758919,857844160,132926,174155,2908741885,25540
2188,m03,SSD,1200000,32768,1024,16,79,1,initial-writers,4797699.03,21,103972380,838942351,9727600,6711137,23153091,5396428,565074411,17303,2943,17916112849,441275,967736482,70621,74599,2902909099,25425
2189,m03,SSD,1200000,32768,1024,16,79,2,rewriters,6127002.31,21,103972380,838942351,9727600,6711137,23153091,5396428,565074411,17303,2943,17916112849,441275,967736482,70621,74599,2902909099,25425
2190,m03,SSD,1200000,32768,1024,16,79,3,random-readers,11156097.81,21,103972380,838942351,9727600,6711137,23153091,5396428,565074411,17303,2943,17916112849,441275,967736482,70621,74599,2902909099,25425
2191,m03,SSD,1200000,32768,1024,16,79,4,random-writers,5329310.59,21,103972380,838942351,9727600,6711137,23153091,5396428,565074411,17303,2943,17916112849,441275,967736482,70621,74599,2902909099,25425
1178,m03,SSD,1200000,32768,1024,16,80,1,initial-writers,3722551.58,21,88365882,883078452,10837039,5137680,18849237,5645150,599175487,12665,1909,16017017814,767082,876406059,143000,226858,2894064216,25601
1179,m03,SSD,1200000,32768,1024,16,80,2,rewriters,5581534.62,21,88365882,883078452,10837039,5137680,18849237,5645150,599175487,12665,1909,16017017814,767082,876406059,143000,226858,2894064216,25601
1180,m03,SSD,1200000,32768,1024,16,80,3,random-readers,13758338.09,21,88365882,883078452,10837039,5137680,18849237,5645150,599175487,12665,1909,16017017814,767082,876406059,143000,226858,2894064216,25601
1181,m03,SSD,1200000,32768,1024,16,80,4,random-writers,6792733.97,21,88365882,883078452,10837039,5137680,18849237,5645150,599175487,12665,1909,16017017814,767082,876406059,143000,226858,2894064216,25601
7348,m03,SSD,1200000,32768,1024,16,81,1,initial-writers,4857985.62,21,103495650,886538007,8144550,6360389,24157345,5881826,630632257,16646,1801,16427392990,280596,899661645,91876,91612,3121910475,25516
7349,m03,SSD,1200000,32768,1024,16,81,2,rewriters,6629799.62,21,103495650,886538007,8144550,6360389,24157345,5881826,630632257,16646,1801,16427392990,280596,899661645,91876,91612,3121910475,25516
7350,m03,SSD,1200000,32768,1024,16,81,3,random-readers,10918558.38,21,103495650,886538007,8144550,6360389,24157345,5881826,630632257,16646,1801,16427392990,280596,899661645,91876,91612,3121910475,25516
7351,m03,SSD,1200000,32768,1024,16,81,4,random-writers,6675049.91,21,103495650,886538007,8144550,6360389,24157345,5881826,630632257,16646,1801,16427392990,280596,899661645,91876,91612,3121910475,25516
4316,m03,SSD,1200000,32768,1024,16,82,1,initial-writers,4298375.91,20,90701851,850074726,9822037,4765304,17904104,5047571,498886585,11954,1997,14705464197,807493,869059810,152881,201610,2370735687,25524
4317,m03,SSD,1200000,32768,1024,16,82,2,rewriters,5787202.41,20,90701851,850074726,9822037,4765304,17904104,5047571,498886585,11954,1997,14705464197,807493,869059810,152881,201610,2370735687,25524
4318,m03,SSD,1200000,32768,1024,16,82,3,random-readers,12774601.41,20,90701851,850074726,9822037,4765304,17904104,5047571,498886585,11954,1997,14705464197,807493,869059810,152881,201610,2370735687,25524
4319,m03,SSD,1200000,32768,1024,16,82,4,random-writers,6480179.75,20,90701851,850074726,9822037,4765304,17904104,5047571,498886585,11954,1997,14705464197,807493,869059810,152881,201610,2370735687,25524
3578,m03,SSD,1200000,32768,1024,16,83,1,initial-writers,4264846.73,21,95891618,884542084,10947573,5282160,19328623,5698378,573012853,12030,1476,16542112601,908736,875028213,97914,214254,2775053970,25537
3579,m03,SSD,1200000,32768,1024,16,83,2,rewriters,5676769.11,21,95891618,884542084,10947573,5282160,19328623,5698378,573012853,12030,1476,16542112601,908736,875028213,97914,214254,2775053970,25537
3580,m03,SSD,1200000,32768,1024,16,83,3,random-readers,11182313.69,21,95891618,884542084,10947573,5282160,19328623,5698378,573012853,12030,1476,16542112601,908736,875028213,97914,214254,2775053970,25537
3581,m03,SSD,1200000,32768,1024,16,83,4,random-writers,6092055.50,21,95891618,884542084,10947573,5282160,19328623,5698378,573012853,12030,1476,16542112601,908736,875028213,97914,214254,2775053970,25537
6928,m03,SSD,1200000,32768,1024,16,84,1,initial-writers,4754268.03,21,91127183,913171437,9572538,5045749,18786627,5684384,556051677,11996,1299,15182114283,727504,851057059,99745,209132,2645325967,25506
6929,m03,SSD,1200000,32768,1024,16,84,2,rewriters,6276969.59,21,91127183,913171437,9572538,5045749,18786627,5684384,556051677,11996,1299,15182114283,727504,851057059,99745,209132,2645325967,25506
6930,m03,SSD,1200000,32768,1024,16,84,3,random-readers,8962721.50,21,91127183,913171437,9572538,5045749,18786627,5684384,556051677,11996,1299,15182114283,727504,851057059,99745,209132,2645325967,25506
6931,m03,SSD,1200000,32768,1024,16,84,4,random-writers,6607298.62,21,91127183,913171437,9572538,5045749,18786627,5684384,556051677,11996,1299,15182114283,727504,851057059,99745,209132,2645325967,25506
7256,m03,SSD,1200000,32768,1024,16,85,1,initial-writers,4835859.22,21,101424537,862392232,8982727,6439833,22882187,5289615,593626821,16368,2850,18051352048,350637,946130652,62697,65982,3000889702,25586
7257,m03,SSD,1200000,32768,1024,16,85,2,rewriters,5656606.66,21,101424537,862392232,8982727,6439833,22882187,5289615,593626821,16368,2850,18051352048,350637,946130652,62697,65982,3000889702,25586
7258,m03,SSD,1200000,32768,1024,16,85,3,random-readers,11493820.59,21,101424537,862392232,8982727,6439833,22882187,5289615,593626821,16368,2850,18051352048,350637,946130652,62697,65982,3000889702,25586
7259,m03,SSD,1200000,32768,1024,16,85,4,random-writers,5849378.72,21,101424537,862392232,8982727,6439833,22882187,5289615,593626821,16368,2850,18051352048,350637,946130652,62697,65982,3000889702,25586
8404,m03,SSD,1200000,32768,1024,16,86,1,initial-writers,4290491.86,21,103146921,844731333,8234133,6438319,23335996,5621713,587349253,11649,1164,17191602799,370462,984469663,175600,175520,2948495543,25511
8405,m03,SSD,1200000,32768,1024,16,86,2,rewriters,6121923.25,21,103146921,844731333,8234133,6438319,23335996,5621713,587349253,11649,1164,17191602799,370462,984469663,175600,175520,2948495543,25511
8406,m03,SSD,1200000,32768,1024,16,86,3,random-readers,11295344.31,21,103146921,844731333,8234133,6438319,23335996,5621713,587349253,11649,1164,17191602799,370462,984469663,175600,175520,2948495543,25511
8407,m03,SSD,1200000,32768,1024,16,86,4,random-writers,6966134.53,21,103146921,844731333,8234133,6438319,23335996,5621713,587349253,11649,1164,17191602799,370462,984469663,175600,175520,2948495543,25511
5380,m03,SSD,1200000,32768,1024,16,87,1,initial-writers,4200819.88,21,90856595,861581511,10481439,5084005,18929775,5554975,534829903,11626,1771,14892537503,994322,900631661,104950,286067,2579320937,25510
5381,m03,SSD,1200000,32768,1024,16,87,2,rewriters,6116205.45,21,90856595,861581511,10481439,5084005,18929775,5554975,534829903,11626,1771,14892537503,994322,900631661,104950,286067,2579320937,25510
5382,m03,SSD,1200000,32768,1024,16,87,3,random-readers,11286641.19,21,90856595,861581511,10481439,5084005,18929775,5554975,534829903,11626,1771,14892537503,994322,900631661,104950,286067,2579320937,25510
5383,m03,SSD,1200000,32768,1024,16,87,4,random-writers,6499433.09,21,90856595,861581511,10481439,5084005,18929775,5554975,534829903,11626,1771,14892537503,994322,900631661,104950,286067,2579320937,25510
3942,m03,SSD,1200000,32768,1024,16,88,1,initial-writers,4232182.05,21,95530551,920597428,10153670,5276218,20222291,5794168,577540591,11379,1673,15892355186,804271,867495517,112934,240634,2677786912,25440
3943,m03,SSD,1200000,32768,1024,16,88,2,rewriters,6396726.09,21,95530551,920597428,10153670,5276218,20222291,5794168,577540591,11379,1673,15892355186,804271,867495517,112934,240634,2677786912,25440
3944,m03,SSD,1200000,32768,1024,16,88,3,random-readers,10932359.28,21,95530551,920597428,10153670,5276218,20222291,5794168,577540591,11379,1673,15892355186,804271,867495517,112934,240634,2677786912,25440
3945,m03,SSD,1200000,32768,1024,16,88,4,random-writers,6417663.47,21,95530551,920597428,10153670,5276218,20222291,5794168,577540591,11379,1673,15892355186,804271,867495517,112934,240634,2677786912,25440
2664,m03,SSD,1200000,32768,1024,16,89,1,initial-writers,4748568.84,21,93499698,980151494,9256376,5279154,19062327,6030319,616890581,11275,1283,15836110887,619132,753401315,53590,117866,2813808640,25548
2665,m03,SSD,1200000,32768,1024,16,89,2,rewriters,6041810.41,21,93499698,980151494,9256376,5279154,19062327,6030319,616890581,11275,1283,15836110887,619132,753401315,53590,117866,2813808640,25548
2666,m03,SSD,1200000,32768,1024,16,89,3,random-readers,9970167.86,21,93499698,980151494,9256376,5279154,19062327,6030319,616890581,11275,1283,15836110887,619132,753401315,53590,117866,2813808640,25548
2667,m03,SSD,1200000,32768,1024,16,89,4,random-writers,6377963.41,21,93499698,980151494,9256376,5279154,19062327,6030319,616890581,11275,1283,15836110887,619132,753401315,53590,117866,2813808640,25548
4288,m03,SSD,1200000,32768,1024,16,90,1,initial-writers,4248608.70,21,92504105,925492842,9391563,5139026,18841124,5934993,602806376,11626,1301,15803918120,881555,841424597,152632,279469,2907063645,25620
4289,m03,SSD,1200000,32768,1024,16,90,2,rewriters,5910546.09,21,92504105,925492842,9391563,5139026,18841124,5934993,602806376,11626,1301,15803918120,881555,841424597,152632,279469,2907063645,25620
4290,m03,SSD,1200000,32768,1024,16,90,3,random-readers,13176313.64,21,92504105,925492842,9391563,5139026,18841124,5934993,602806376,11626,1301,15803918120,881555,841424597,152632,279469,2907063645,25620
4291,m03,SSD,1200000,32768,1024,16,90,4,random-writers,5841193.94,21,92504105,925492842,9391563,5139026,18841124,5934993,602806376,11626,1301,15803918120,881555,841424597,152632,279469,2907063645,25620
1862,m03,SSD,1200000,32768,1024,16,91,1,initial-writers,4305891.70,21,96685685,976031191,9408304,5247967,19816650,6103650,621855912,11780,1306,17283421251,850165,824299835,97266,240088,2951364195,25604
1863,m03,SSD,1200000,32768,1024,16,91,2,rewriters,6408949.06,21,96685685,976031191,9408304,5247967,19816650,6103650,621855912,11780,1306,17283421251,850165,824299835,97266,240088,2951364195,25604
1864,m03,SSD,1200000,32768,1024,16,91,3,random-readers,11679803.41,21,96685685,976031191,9408304,5247967,19816650,6103650,621855912,11780,1306,17283421251,850165,824299835,97266,240088,2951364195,25604
1865,m03,SSD,1200000,32768,1024,16,91,4,random-writers,5167756.56,21,96685685,976031191,9408304,5247967,19816650,6103650,621855912,11780,1306,17283421251,850165,824299835,97266,240088,2951364195,25604
5352,m03,SSD,1200000,32768,1024,16,92,1,initial-writers,4181705.75,21,98141097,914743138,8870248,5209924,20408419,5410221,552993198,12548,2204,16897902204,595576,919289067,108258,174943,2717044751,25549
5353,m03,SSD,1200000,32768,1024,16,92,2,rewriters,5998554.25,21,98141097,914743138,8870248,5209924,20408419,5410221,552993198,12548,2204,16897902204,595576,919289067,108258,174943,2717044751,25549
5354,m03,SSD,1200000,32768,1024,16,92,3,random-readers,11219795.16,21,98141097,914743138,8870248,5209924,20408419,5410221,552993198,12548,2204,16897902204,595576,919289067,108258,174943,2717044751,25549
5355,m03,SSD,1200000,32768,1024,16,92,4,random-writers,6756561.03,21,98141097,914743138,8870248,5209924,20408419,5410221,552993198,12548,2204,16897902204,595576,919289067,108258,174943,2717044751,25549
8106,m03,SSD,1200000,32768,1024,16,93,1,initial-writers,3720729.64,21,97164761,850192142,10258204,6086636,21190219,5331335,604393514,12221,1769,17503575609,620550,928844111,139363,216969,3078519958,25547
8107,m03,SSD,1200000,32768,1024,16,93,2,rewriters,6761511.19,21,97164761,850192142,10258204,6086636,21190219,5331335,604393514,12221,1769,17503575609,620550,928844111,139363,216969,3078519958,25547
8108,m03,SSD,1200000,32768,1024,16,93,3,random-readers,11419185.81,21,97164761,850192142,10258204,6086636,21190219,5331335,604393514,12221,1769,17503575609,620550,928844111,139363,216969,3078519958,25547
8109,m03,SSD,1200000,32768,1024,16,93,4,random-writers,6405326.22,21,97164761,850192142,10258204,6086636,21190219,5331335,604393514,12221,1769,17503575609,620550,928844111,139363,216969,3078519958,25547
286,m03,SSD,1200000,32768,1024,16,94,1,initial-writers,4307536.42,21,99230077,960482780,9515349,5226971,20929430,5965115,596545344,11798,1888,16083001628,795966,830147993,160379,269683,2796781304,25380
287,m03,SSD,1200000,32768,1024,16,94,2,rewriters,5977545.19,21,99230077,960482780,9515349,5226971,20929430,5965115,596545344,11798,1888,16083001628,795966,830147993,160379,269683,2796781304,25380
288,m03,SSD,1200000,32768,1024,16,94,3,random-readers,12177603.50,21,99230077,960482780,9515349,5226971,20929430,5965115,596545344,11798,1888,16083001628,795966,830147993,160379,269683,2796781304,25380
289,m03,SSD,1200000,32768,1024,16,94,4,random-writers,6900455.34,21,99230077,960482780,9515349,5226971,20929430,5965115,596545344,11798,1888,16083001628,795966,830147993,160379,269683,2796781304,25380
2052,m03,SSD,1200000,32768,1024,16,95,1,initial-writers,4282990.03,21,93953003,932406789,8053661,5130643,18474030,5548325,615254432,11827,1708,16678348480,891769,890811672,144668,314469,2959766072,25602
2053,m03,SSD,1200000,32768,1024,16,95,2,rewriters,5975990.00,21,93953003,932406789,8053661,5130643,18474030,5548325,615254432,11827,1708,16678348480,891769,890811672,144668,314469,2959766072,25602
2054,m03,SSD,1200000,32768,1024,16,95,3,random-readers,13056382.03,21,93953003,932406789,8053661,5130643,18474030,5548325,615254432,11827,1708,16678348480,891769,890811672,144668,314469,2959766072,25602
2055,m03,SSD,1200000,32768,1024,16,95,4,random-writers,6299998.78,21,93953003,932406789,8053661,5130643,18474030,5548325,615254432,11827,1708,16678348480,891769,890811672,144668,314469,2959766072,25602
6300,m03,SSD,1200000,32768,1024,16,96,1,initial-writers,3917211.22,21,89100676,907317235,9659504,5317793,19195423,5922392,605307212,11877,1280,15561560309,757263,842996406,177206,220550,2895663962,25626
6301,m03,SSD,1200000,32768,1024,16,96,2,rewriters,6371679.53,21,89100676,907317235,9659504,5317793,19195423,5922392,605307212,11877,1280,15561560309,757263,842996406,177206,220550,2895663962,25626
6302,m03,SSD,1200000,32768,1024,16,96,3,random-readers,10999858.17,21,89100676,907317235,9659504,5317793,19195423,5922392,605307212,11877,1280,15561560309,757263,842996406,177206,220550,2895663962,25626
