1,1200000,917589.975833
1,3001000,1210432.69871
256,1200000,260546741.509
256,3001000,521695116.898
2,3001000,2966905.17587
16,2400000,20683153.4982
32,1500000,36841960.1107
64,1500000,73706583.2773
64,2700000,103035424.609
128,1200000,134466845.893
128,1500000,150684381.654
128,2000000,175823922.014
128,2300000,193121263.95
128,3000000,228315383.544
128,3001000,264631406.297
256,1500000,292659440.296
256,1800000,322119391.977
256,2000000,357722622.102
256,2300000,378074393.851
256,2400000,399264380.229
256,2800000,431027011.668
256,3000000,474454375.821
