Num nodes,Trial number,Quadratic Fill L2,Quadratic Fill Percentile 000,Quadratic Fill Percentile 025,Quadratic Fill Percentile 050,Quadratic Fill Percentile 075,Quadratic Fill Percentile 100,Quadratic Regres L2,Quadratic Regres Percentile 000,Quadratic Regres Percentile 025,Quadratic Regres Percentile 050,Quadratic Regres Percentile 075,Quadratic Regres Percentile 100,Quintic Interp L2,Quintic Interp Percentile 000,Quintic Interp Percentile 025,Quintic Interp Percentile 050,Quintic Interp Percentile 075,Quintic Interp Percentile 100
4,0,111997.81155272879,0.12558531046383625,0.12755134563596163,0.18837425274553815,0.8956456778021308,0.8962930889334381,109739.02292974296,0.12558531046383625,0.14548797477319658,0.186072725617149,0.8936688568721594,0.8962930889334381,111997.81155272879,0.12558531046383625,0.12755134563596163,0.18837425274553815,0.8956456778021308,0.8962930889334381
4,1,44345.03500680413,0.2784872826479753,0.6173873220144911,0.6213346651532419,0.6280768384302904,0.6762549019801313,103558.355040706,0.2784872826479753,0.6181214670227121,0.6229702459690364,0.6334735893732572,0.6762549019801313,41887.0437190336,0.2784872826479753,0.6149591340513922,0.6233818999157257,0.6377232613288234,0.6762549019801313
4,2,8.17559568612214,0.15686773847496327,0.21277103144267256,0.3107355589993205,0.4547195759673616,0.6931379183129963,26.48065489003306,0.15686773847496327,0.22428843379262858,0.3120327887087791,0.4539778652371572,0.6931379183129963,8.417958400222664,0.15686773847496327,0.2211373584918976,0.30855714891281527,0.45419977907431514,0.6931379183129963
4,3,56.38706540950351,0.38797125755564876,0.8038936292079497,0.9342712728763887,0.9494925365509895,0.9759954224729338,377.7003400720812,0.38797125755564876,0.7689147646419635,0.8909770488820652,0.9576010213359423,0.9759954224729338,64.61947721589897,0.38797125755564876,0.7913964902953179,0.9257400722283954,0.9405824314800244,0.9759954224729338
4,4,13.272519904966812,0.22505450483983191,0.3219518806890022,0.39903771524378934,0.41922144887709845,0.6534109025235362,146.7405875910954,0.22505450483983191,0.32170185398489204,0.4074474813065754,0.44745595690276085,0.6534109025235362,15.574247673600604,0.22505450483983191,0.351267050758992,0.3646540911044957,0.4180887347243463,0.6534109025235362
4,5,2573.2696649323766,0.2834878624322098,0.5409254619215921,0.5489220974409679,0.6375001860390919,0.8605339129469265,8768.10583368547,0.2834878624322098,0.5270147668771135,0.5413853194355863,0.6352570508804957,0.8605339129469265,2848.9076510990867,0.2834878624322098,0.5432609679395246,0.5779641760499593,0.6039880986745317,0.8605339129469265
4,6,6005089.63961963,0.08722936878080467,0.47794792501447325,0.4879000820534203,0.5064700289544815,0.5140350598174419,13382149.499276405,0.08722936878080467,0.47794792501447325,0.4879000820534203,0.5064700289544815,0.5140350598174419,4764996.806327145,0.08722936878080467,0.48344296382523533,0.48364134771029765,0.48689908853484376,0.5140350598174419
4,7,8582.30468258785,0.3398486639568179,0.5350216790398482,0.6315250980560752,0.6628763754330769,0.6681348047352675,241246.57885402226,0.3398486639568179,0.5358462895906747,0.620082153990513,0.6314128548586404,0.6681348047352675,8414.991815715126,0.3398486639568179,0.5373335172366482,0.6303138807439055,0.6601331710522311,0.6681348047352675
4,8,152.92891592780572,0.23058420435507399,0.5033399771393756,0.6604148918782272,0.7267988674942885,0.9716026061735676,489.07299210778575,0.23058420435507399,0.40462968089493667,0.6630000716471565,0.7515141211953451,0.9716026061735676,300.19352630920247,0.23058420435507399,0.5669298131786927,0.6548593536046246,0.7159059198604043,0.9716026061735676
4,9,1.0840128130712743,0.07256213782223342,0.07285374047429238,0.08187500381207617,0.1364512889150537,0.19897602629707833,3.4305520910554828,0.07256213782223342,0.08284588427942328,0.08761802818760181,0.13742038659210304,0.19897602629707833,1.057577565385441,0.07256213782223342,0.07285374047429238,0.08187500381207617,0.1358475477163279,0.19897602629707833
4,10,1861.0473902605584,0.2638866709525134,0.5863324497705864,0.6815405096034512,0.6936409596535174,0.7071806008078977,4100.307640954333,0.2638866709525134,0.5863324497705864,0.6815405096034512,0.6936409596535174,0.7071806008078977,732.3943045646962,0.2638866709525134,0.6636901951689418,0.6816114498282175,0.682294904259011,0.7071806008078977
4,11,19.069010594833074,0.6603259063996125,0.6930674799642409,0.7387287746080133,0.8202820749921568,0.9139752670059378,8.637387499176564,0.6603259063996125,0.6979644706179873,0.7319414739352079,0.8229067060127155,0.9139752670059378,4.669796611247846,0.6603259063996125,0.6833863938872479,0.7285149857836983,0.8211416788583744,0.9139752670059378
4,12,331.2476598599465,0.19207229639360313,0.5533317517409656,0.7556764047022702,0.7599851366966857,0.9720983636837658,413.6987116821543,0.19207229639360313,0.5213249977658051,0.756655870111024,0.7610927389629675,0.9720983636837658,332.051469082655,0.19207229639360313,0.6439398154780258,0.7420741399495188,0.7608337556623219,0.9720983636837658
4,13,6134.679456901707,0.4552793614808863,0.4560165177307258,0.4788217995206556,0.9072861189121353,0.9279363475621256,6042.887184530171,0.4552793614808863,0.4658050567028941,0.4782139800351992,0.8855587050954523,0.9279363475621256,6134.679456901707,0.4552793614808863,0.4560165177307258,0.4788217995206556,0.9072861189121353,0.9279363475621256
4,14,6151.565837432514,0.04910892439787362,0.4847607687954359,0.6094646914622757,0.6382548198840712,0.6401766168990589,8541.563885684482,0.04910892439787362,0.5077122989384303,0.6001472026935353,0.6049791177210971,0.6401766168990589,6151.565837432514,0.04910892439787362,0.4847607687954359,0.6094646914622757,0.6382548198840712,0.6401766168990589
4,15,110.38096622237914,0.27478050549563926,0.3248685216452135,0.42690411217457047,0.5366458975057371,0.9564495113173804,464.382978127504,0.27478050549563926,0.35098919406790674,0.42566016957213837,0.5524288348635371,0.9564495113173804,133.35255943482542,0.27478050549563926,0.4150731737229797,0.43376607795239797,0.5391614171618628,0.9564495113173804
4,16,292265.4189114571,0.17003354423713468,0.7323244898425533,0.8166859886964419,0.8361623478511363,0.8374624326697224,366640.3225772116,0.17003354423713468,0.6966481704559029,0.7201458394075035,0.7896140596767245,0.8374624326697224,288042.22417356045,0.17003354423713468,0.7323244898425533,0.8166859886964419,0.8361623478511363,0.8374624326697224
4,17,11.458016586900824,0.158033654701494,0.23919476215607954,0.45648560092453794,0.7375311495337007,0.8641196694106438,18.939721433910766,0.158033654701494,0.24522376121504152,0.4564052122671382,0.7375314846426054,0.8641196694106438,14.501190282519206,0.158033654701494,0.23296119856306644,0.48353134408966014,0.7366231058241945,0.8641196694106438
4,18,144.85323643985856,0.13946712418246032,0.14051017085608092,0.17277873443014724,0.3990519669411164,0.7266897514901979,836.4574671676091,0.13946712418246032,0.19391120277596488,0.21169957558763106,0.40239773856900574,0.7266897514901979,141.4355471283688,0.13946712418246032,0.14051017085608092,0.17277873443014724,0.3985608876067503,0.7266897514901979
4,19,78049701.7210164,0.2049397689077791,0.20990958231079412,0.2269115917143972,0.23951836461429082,0.9716242970779807,164182878.72530735,0.2049397689077791,0.20990958231079412,0.2269115917143972,0.23951836461429082,0.9716242970779807,71592412.65609856,0.2049397689077791,0.23106904978098908,0.239268313324187,0.2405492791696941,0.9716242970779807
4,20,1814.7796372176779,0.0921315918005916,0.22817728663694767,0.3129115474031971,0.849206128094925,0.8721795083994259,850.6374813658539,0.0921315918005916,0.1814063011947781,0.3522358307974631,0.8505731559131,0.8721795083994259,585.0468604755057,0.0921315918005916,0.10621305264668579,0.417301244935642,0.849206128094925,0.8721795083994259
4,21,7362.176023775698,0.09556681500661357,0.30532294846693436,0.3317422325642754,0.34465854568204923,0.5394465002646668,20222.140576433245,0.09556681500661357,0.3008966341807663,0.31002963388883664,0.31926181403053255,0.5394465002646668,7119.2668993782045,0.09556681500661357,0.2829550700050901,0.30569457258716976,0.34169747266354933,0.5394465002646668
4,22,4.4970316353881215,0.34309386439196143,0.5685536978198064,0.7501101124673282,0.8957158663029138,0.9652933511063657,39.779085408620716,0.34309386439196143,0.5483045585468216,0.7501091402732565,0.8697532016487636,0.9652933511063657,4.013205635253707,0.34309386439196143,0.5555577262405991,0.7500214245057435,0.8965712143925981,0.9652933511063657
4,23,84929.2010211743,0.15626242367127352,0.40891518469049765,0.44753034414661486,0.49443509500928245,0.7427372735496288,205486.9550403438,0.15626242367127352,0.44179357073855824,0.46103742576633044,0.49738427387184236,0.7427372735496288,93049.24516636723,0.15626242367127352,0.46362188353977785,0.5113858815951537,0.5167694948172279,0.7427372735496288
4,24,116.05579241022316,0.06227948040577591,0.3132290945984634,0.4491817099621878,0.45902034956175874,0.8842414310877372,316.20414129504957,0.06227948040577591,0.27747608047868316,0.45101161224250963,0.45786336559700924,0.8842414310877372,171.98127177423515,0.06227948040577591,0.42658595447949144,0.44581026337968066,0.45444382569212366,0.8842414310877372
4,25,27111623.412743323,0.18377231801244276,0.5543348546171994,0.5775857210592619,0.5829535989613337,0.5833119152417574,44394015.53029542,0.18377231801244276,0.5372573752576129,0.5468771468825581,0.5713038783504849,0.5833119152417574,27027403.63224373,0.18377231801244276,0.5543348546171994,0.5775857210592619,0.5829535989613337,0.5833119152417574
4,26,266041808.30276826,0.15308930072651616,0.19309252966788365,0.22346213295466705,0.25295091188818974,0.7987182705963105,585506478.8709874,0.15308930072651616,0.19309252966788365,0.22346213295466705,0.25295091188818974,0.7987182705963105,263068182.24869248,0.15308930072651616,0.22009479724986974,0.22332304831869715,0.22564325916064973,0.7987182705963105
4,27,17114.56318911897,0.16252068486651927,0.539881779352765,0.6794858239106952,0.7413461790718167,0.7952045871766384,36754.31664222298,0.16252068486651927,0.539881779352765,0.6794858239106952,0.7214532861923233,0.7952045871766384,5234.474608929561,0.16252068486651927,0.6554316761100452,0.6795017626851084,0.6829159016281994,0.7952045871766384
4,28,18.17640989699117,0.1342181696990331,0.2638384316239813,0.36240103165402493,0.4054495249442803,0.5970032422003301,41.096492887691674,0.1342181696990331,0.24673272448535996,0.35917566168606985,0.4070433952661928,0.5970032422003301,29.326436209461033,0.1342181696990331,0.32987768725105976,0.3702256488947678,0.4082661390659327,0.5970032422003301
4,29,286.57575064428573,0.14528995885356388,0.6772387077471477,0.7326400197883088,0.8761828762843198,0.9359721764957816,393.2309895334525,0.14528995885356388,0.622882261741176,0.8224784360162023,0.8484895016959676,0.9359721764957816,34.96648041160772,0.14528995885356388,0.6109531298136222,0.871031175343524,0.931908496984003,0.9359721764957816
