64,1200000,5.45130286004e+14
64,3001000,2.36897293183e+15
1024,1200000,1.52594254112e+15
1024,3001000,3.20201361387e+15
64,1600000,7.83070959347e+14
64,2100000,1.15324441486e+15
64,2800000,1.87523373275e+15
256,1500000,2.4099151739e+15
256,1900000,3.3102163997e+15
256,2100000,3.60606417617e+15
256,2400000,4.24814587163e+15
256,2800000,5.48921853069e+15
256,2900000,5.94709145319e+15
256,3001000,7.40709422148e+15
1024,1500000,1.3966303712e+15
1024,2700000,2.65588985656e+15
1024,2800000,2.92828235993e+15
