64,1,1200000,293624.292
64,1,3001000,440300.71925
64,256,1200000,74810465.1937
64,256,3001000,180097958.832
1024,1,1200000,1268529.39767
1024,1,3001000,1582802.15725
1024,256,1200000,343393439.751
1024,256,3001000,634167243.269
64,4,1200000,1359929.8085
64,64,3001000,40011768.859
64,128,2000000,66395957.3055
64,128,2900000,108745283.129
64,256,2700000,152079581.301
64,256,3000000,182876762.944
256,256,2300000,352514071.872
1024,128,2100000,222253128.402
1024,128,2700000,262792869.993
1024,128,3001000,314774695.782
1024,256,1900000,414648242.782
1024,256,2400000,474119461.419
1024,256,2500000,505403066.749
1024,256,3000000,585431452.766
