Test Name,N,Trial,Equispaced,PMQSI fit,PCHIP fit,PMQSI eval,PCHIP eval
large_tangent,8,0,True,0.000225067138671875,0.00047516822814941406,8.20159912109375e-07,8.392333984375e-07
large_tangent,8,0,False,0.00015306472778320312,0.0005390644073486328,7.200241088867188e-07,4.1961669921875e-07
large_tangent,8,1,True,0.00014400482177734375,0.0004718303680419922,6.794929504394531e-07,4.1961669921875e-07
large_tangent,8,1,False,0.00012993812561035156,0.0003180503845214844,6.508827209472656e-07,3.5047531127929687e-07
large_tangent,8,2,True,0.00011706352233886719,0.00030803680419921875,6.198883056640625e-07,3.1948089599609377e-07
large_tangent,8,2,False,0.00016188621520996094,0.0008268356323242188,9.60826873779297e-07,1.8405914306640624e-06
large_tangent,8,3,True,0.00022101402282714844,0.0009088516235351562,8.606910705566406e-07,5.602836608886719e-07
large_tangent,8,3,False,0.00019884109497070312,0.0003249645233154297,8.177757263183594e-07,3.4093856811523436e-07
large_tangent,8,4,True,0.0001201629638671875,0.00037026405334472656,6.818771362304687e-07,3.719329833984375e-07
large_tangent,8,4,False,0.00012683868408203125,0.00030994415283203125,6.29425048828125e-07,3.5047531127929687e-07
large_tangent,8,5,True,0.00012302398681640625,0.00030803680419921875,6.29425048828125e-07,3.1948089599609377e-07
large_tangent,8,5,False,0.00011992454528808594,0.0003139972686767578,6.198883056640625e-07,3.218650817871094e-07
large_tangent,8,6,True,0.00011491775512695312,0.0005099773406982422,1.0085105895996095e-06,5.793571472167969e-07
large_tangent,8,6,False,0.00018095970153808594,0.0004520416259765625,8.7738037109375e-07,4.00543212890625e-07
large_tangent,8,7,True,0.00014209747314453125,0.0007331371307373047,7.200241088867188e-07,4.7206878662109375e-07
large_tangent,8,7,False,0.00014901161193847656,0.00037407875061035156,7.295608520507813e-07,4.029273986816406e-07
large_tangent,8,8,True,0.00013303756713867188,0.00036406517028808594,7.295608520507813e-07,3.695487976074219e-07
large_tangent,8,8,False,0.00014400482177734375,0.0003600120544433594,7.295608520507813e-07,3.719329833984375e-07
large_tangent,8,9,True,0.00013184547424316406,0.0003581047058105469,6.985664367675782e-07,3.1948089599609377e-07
large_tangent,8,9,False,0.00012087821960449219,0.00031185150146484375,9.60826873779297e-07,3.1948089599609377e-07
large_tangent,8,10,True,0.00011801719665527344,0.0003058910369873047,6.103515625e-07,3.123283386230469e-07
large_tangent,8,10,False,0.00011920928955078125,0.00030612945556640625,6.103515625e-07,3.1948089599609377e-07
large_tangent,8,11,True,0.00011587142944335938,0.000308990478515625,5.984306335449218e-07,3.1948089599609377e-07
