Test Name,N,Trial,Equispaced,PMQSI fit,PCHIP fit,PMQSI eval,PCHIP eval
large_tangent,8,0,True,0.0001938343048095703,0.0004029273986816406,6.771087646484375e-07,7.605552673339844e-07
large_tangent,8,0,False,0.00013399124145507812,0.0003948211669921875,6.29425048828125e-07,6.508827209472656e-07
large_tangent,8,1,True,0.0002110004425048828,0.00037097930908203125,6.604194641113281e-07,3.695487976074219e-07
large_tangent,8,1,False,0.00011706352233886719,0.00028705596923828125,6.198883056640625e-07,3.0994415283203126e-07
large_tangent,8,2,True,0.00011014938354492188,0.0002849102020263672,5.817413330078125e-07,2.884864807128906e-07
large_tangent,8,2,False,0.00011110305786132812,0.00028324127197265625,5.698204040527344e-07,2.9087066650390624e-07
large_tangent,8,3,True,0.0001919269561767578,0.00030803680419921875,7.510185241699219e-07,3.5047531127929687e-07
large_tangent,8,3,False,0.00011801719665527344,0.0005228519439697266,9.512901306152344e-07,1.6617774963378906e-06
large_tangent,8,4,True,0.00028324127197265625,0.0008687973022460938,1.690387725830078e-06,7.295608520507813e-07
large_tangent,8,4,False,0.00031113624572753906,0.0003063678741455078,6.008148193359375e-07,3.1948089599609377e-07
large_tangent,8,5,True,0.00011086463928222656,0.00047206878662109375,5.769729614257812e-07,4.1961669921875e-07
large_tangent,8,5,False,0.00011801719665527344,0.0003161430358886719,7.390975952148438e-07,3.0994415283203126e-07
large_tangent,8,6,True,0.00011277198791503906,0.0004968643188476562,1.0991096496582032e-06,5.602836608886719e-07
large_tangent,8,6,False,0.0001819133758544922,0.00044608116149902344,8.916854858398438e-07,5.078315734863281e-07
large_tangent,8,7,True,0.00024390220642089844,0.0004076957702636719,8.177757263183594e-07,4.38690185546875e-07
large_tangent,8,7,False,0.00014519691467285156,0.0003571510314941406,7.104873657226562e-07,4.982948303222656e-07
large_tangent,8,8,True,0.00013589859008789062,0.0003650188446044922,7.104873657226562e-07,3.5047531127929687e-07
large_tangent,8,8,False,0.00014400482177734375,0.00035190582275390625,7.390975952148438e-07,3.5047531127929687e-07
large_tangent,8,9,True,0.0001327991485595703,0.0003490447998046875,7.104873657226562e-07,3.0755996704101563e-07
large_tangent,8,9,False,0.00011801719665527344,0.000308990478515625,6.413459777832031e-07,3.3140182495117185e-07
large_tangent,8,10,True,0.00011587142944335938,0.00030112266540527344,6.103515625e-07,3.0994415283203126e-07
large_tangent,8,10,False,0.00012230873107910156,0.00030732154846191406,6.127357482910156e-07,3.0994415283203126e-07
large_tangent,8,11,True,0.00011706352233886719,0.00030159950256347656,6.103515625e-07,2.789497375488281e-07
