Test Name,N,Trial,Equispaced,PMQSI fit,PCHIP fit,PMQSI eval,PCHIP eval
large_tangent,8,0,True,0.00018310546875,0.0004029273986816406,8.20159912109375e-07,7.915496826171875e-07
large_tangent,8,0,False,0.00010800361633300781,0.0004029273986816406,6.198883056640625e-07,4.2200088500976563e-07
large_tangent,8,1,True,0.00012087821960449219,0.00048279762268066406,6.699562072753906e-07,4.696846008300781e-07
large_tangent,8,1,False,0.00011181831359863281,0.0003211498260498047,6.413459777832031e-07,3.5047531127929687e-07
large_tangent,8,2,True,0.00014209747314453125,0.001550912857055664,6.29425048828125e-07,1.1920928955078125e-06
large_tangent,8,2,False,0.00021386146545410156,0.0008478164672851562,9.298324584960937e-07,3.8862228393554685e-07
large_tangent,8,3,True,0.00010609626770019531,0.0003299713134765625,6.198883056640625e-07,3.600120544433594e-07
large_tangent,8,3,False,0.00013709068298339844,0.00037097930908203125,6.389617919921875e-07,3.6716461181640626e-07
large_tangent,8,4,True,0.00010919570922851562,0.0003142356872558594,6.318092346191406e-07,3.1948089599609377e-07
large_tangent,8,4,False,9.894371032714844e-05,0.00030517578125,6.222724914550781e-07,3.0994415283203126e-07
large_tangent,8,5,True,9.918212890625e-05,0.00030517578125,6.198883056640625e-07,3.218650817871094e-07
large_tangent,8,5,False,0.00010228157043457031,0.00031185150146484375,6.198883056640625e-07,3.1948089599609377e-07
large_tangent,8,6,True,0.00010013580322265625,0.0005168914794921875,1.0013580322265625e-06,5.888938903808594e-07
large_tangent,8,6,False,0.00015473365783691406,0.0004470348358154297,8.988380432128906e-07,4.100799560546875e-07
large_tangent,8,7,True,0.00019288063049316406,0.0004048347473144531,7.581710815429688e-07,4.601478576660156e-07
large_tangent,8,7,False,0.00012612342834472656,0.000942230224609375,1.0585784912109376e-06,7.987022399902344e-07
large_tangent,8,8,True,0.000213623046875,0.0009069442749023438,9.202957153320312e-07,6.318092346191406e-07
large_tangent,8,8,False,0.00011587142944335938,0.00032901763916015625,6.413459777832031e-07,3.1948089599609377e-07
large_tangent,8,9,True,0.0001709461212158203,0.00034499168395996094,7.605552673339844e-07,3.6716461181640626e-07
large_tangent,8,9,False,0.00010609626770019531,0.00031685829162597656,6.29425048828125e-07,3.1948089599609377e-07
