64,1200000,5.45130286004e+14
64,3001000,2.36897293183e+15
1024,1200000,1.52594254112e+15
1024,3001000,3.20201361387e+15
64,1400000,6.88796808499e+14
64,1800000,8.98920921745e+14
64,2000000,1.13142099938e+15
64,2700000,1.7884529927e+15
256,2000000,3.28989120459e+15
256,2100000,3.60606417617e+15
256,2400000,4.24814587163e+15
256,2700000,5.25206007625e+15
256,2800000,5.48921853069e+15
256,3000000,5.99162985069e+15
256,3001000,7.40709422148e+15
1024,1500000,1.3966303712e+15
1024,2100000,1.98272626813e+15
1024,2500000,2.31891255715e+15
1024,2900000,2.69284652033e+15
